"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"11829","11829","Aqp4",-0.0943447327486956,0.220186259035927,0.66830392470493,0.891583049993279
"14651","14651","Hagh",-0.206553299710668,0.172997423133169,0.232490683845657,0.636558189892378
"23938","23938","Map2k5",-0.195895522905974,0.0966244406887395,0.0426224400673886,0.298232179548446
"59091","59091","Jph2",-0.333695062841188,0.236128807242086,0.157599624857219,0.549364388922525
"65945","65945","Clstn1",0.193237737921393,0.110570787453992,0.0805266869195323,0.412834346091494
"59053","59053","Hgh1",-0.170794013228172,0.133214316657565,0.199807732639986,0.606890333954052
"67996","67996","Srsf6",-0.0860694978789143,0.0838852218112199,0.304873264384908,0.695039128595987
"22388","22388","Wdr1",0.268309755935526,0.13092864243593,0.0404345136172484,0.290262287105626
"56488","56488","Nxt1",0.218946594195005,0.122746662787085,0.0744679602792189,0.398232636409194
"21411","21411","Tcf20",-0.0161588809403938,0.0691492407962294,0.815232446073135,0.944938438491168
"112405","112405","Egln1",-0.158231734097853,0.178546563270024,0.375498388493745,0.745920363665507
"101592","101592","Efl1",-0.0775782233701111,0.041342010002503,0.0605868484892711,0.359924048992715
"12279","12279","C9",-0.648033461977312,0.620511031829452,0.296321426127768,0.688940102469891
"75750","75750","Slc10a6",0.700982783482224,0.238592397270058,0.00330344525007735,0.0654589327458273
"66361","66361","Zfand1",-0.156948025112985,0.0935311914412958,0.0933414931725899,0.439164828222368
"67844","67844","Rab32",0.722003704797745,0.351888325351792,0.040189313621224,0.289696705204763
"435684","435684","Shf",-0.426905760490245,0.247607782062275,0.0846860136718051,0.421238894185951
"74167","74167","Nudt9",-0.0162100060486374,0.0878993445218678,0.85368747114007,0.9580742467653
"20871","20871","Aurkc",-0.269351197643739,0.200753074061609,0.179691997379257,0.582763418325733
"12215","12215","Bsg",0.175481888483063,0.12467764688949,0.159283691834096,0.550006703075723
"106522","106522","Pkdcc",-0.389692862889627,0.135165837142043,0.00393817207176505,0.0740351753537063
"241113","241113","Prkag3",-0.015780199498048,0.162134666764359,0.922466133084519,0.979376838271481
"14718","14718","Got1",-0.206565288964095,0.187689135755988,0.271083252442879,0.667642120701892
"12211","12211","Birc6",-0.0694820054111085,0.100526549873504,0.489452026597051,0.812449273155733
"68226","68226","Efcab2",-0.292364896304598,0.115194377241973,0.0111483651420104,0.143225158205413
"78670","78670","Plekhj1",-0.0973730836951345,0.104268049751502,0.35036956980106,0.72684264405778
"18032","18032","Nfix",-0.0646646677530875,0.0243049382342972,0.00780115769718182,0.115694199931964
"21985","21985","Tpd52",0.00311160890289073,0.0279728960234568,0.911428755841518,0.976173390928823
"17918","17918","Myo5a",0.300171056813894,0.237796140370392,0.20683936098616,0.610599184388159
"15374","15374","Jpt1",-0.0244587485974583,0.234058932466268,0.916773957796168,0.977173290720806
"101118","101118","Tmem168",-0.0379293430986937,0.116257918837855,0.744233932044851,0.923622236777532
"73828","73828","Dcaf4",-0.00221659724470061,0.0545564906348623,0.967591349138682,0.991925979315771
"67795","67795","Rnls",0.241242293964251,0.15881171807465,0.128750935293733,0.503225267049419
"227743","227743","Mapkap1",-0.0891072706106322,0.0700624246108579,0.203434657905061,0.608876477957761
"13642","13642","Efnb2",-0.461168752552049,0.147081570665512,0.00171583350613967,0.0429003293642408
"170759","170759","Atp13a1",-0.0086996926858327,0.044856041828712,0.84621741760309,0.956136585298369
"76757","76757","Trdn",-0.630684597419338,0.490560913330429,0.198568826236206,0.606890333954052
"72543","72543","Mvb12b",-0.271841003026657,0.191374699934725,0.155472442492273,0.544942200284683
