"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"67725","67725","Nudt13",-0.0812050078919406,0.10642288184826,0.44543902474202,0.775405385363048
"20725","20725","Serpinb8",0.00460558897479345,0.22334746069447,0.98354819921929,0.993377176741064
"227659","227659","Slc2a6",-0.746853945426211,0.296959142479602,0.0119030448627279,0.117534016981462
"211323","211323","Nrg1",-0.31074225237801,0.17231993684603,0.0713431983643866,0.344195247988239
"210108","210108","D130043K22Rik",-0.443763296834863,0.471783822664597,0.346906151279475,0.724721072192469
"102334","102334","Ankrd10",0.0587788166394773,0.228934599294264,0.797372248502112,0.924135596843197
"21987","21987","Tpd52l1",1.29537506806158,1.14454265144003,0.257725253148402,0.647718227092422
"14538","14538","Gcnt2",1.60876453386415,1.69491676877711,0.342534041573081,0.722660076964236
"73844","73844","Ankrd45",0.0526664259747127,0.0894390395555636,0.555960044577644,0.825783085247519
"320707","320707","Atp2b3",-0.30049246606304,0.439081835254275,0.493744386598827,0.797475510434886
"56788","56788","Scube2",-1.06208636038306,1.46853100793303,0.469538306325586,0.786569655142618
"56538","56538","Klk11",-0.120040612167071,0.294497363830926,0.683558670861153,0.881641699098961
"13033","13033","Ctsd",0.441188016041224,0.233964894941608,0.0593351545215395,0.309604049362871
"17966","17966","Nbr1",0.0439584574196505,0.200903112546949,0.826802526160836,0.935341623216518
"118445","118445","Klf16",0.160664634433026,0.419717036491367,0.701873444882874,0.886680833596337
"68044","68044","Chac2",-1.04466613496716,0.749924672010348,0.163611295932498,0.528640635306108
"22227","22227","Ucp1",0.143355055263396,0.250710609307881,0.567460912595597,0.830909794782836
"100855","100855","Tbc1d14",0.723102795599606,0.539815032248161,0.180395564014518,0.554113080956127
"333639","333639","Mamld1",-0.192443599660791,0.178013187872709,0.279668768865936,0.673921323292828
"19280","19280","Ptprs",-0.0520647597450486,0.146264049734373,0.721867404939157,0.893011105298682
"27419","27419","Naglu",0.684575357985953,0.482697956335259,0.156124451035985,0.514858584330521
"109620","109620","Dsp",0.0994414154892165,0.0702338782535134,0.156816178826994,0.516178315301336
"76441","76441","Daam2",-0.193164330992482,2.63098194183727,0.941472617585924,0.981032637810728
"11630","11630","Crybg1",0.243670981194636,0.160653101534939,0.129329202942068,0.471102539130101
"76299","76299","Erp44",-0.00473416328486559,0.211291697948554,0.982124239592239,0.992960529050857
"228785","228785","Mylk2",-0.339329134535181,0.301687058219508,0.260685692358747,0.651714230896868
"68364","68364","0610030E20Rik",0.221310085426376,0.311016812864146,0.476731384680107,0.788813396223435
"230234","230234","Abitram",-0.0566920416645302,0.316886796828996,0.858013760455019,0.949657579501182
"114602","114602","Zmynd10",0.50020499980006,0.492445770843542,0.309745348426463,0.701230228650802
"270084","270084","Lpcat2",0.401409737793773,0.288956799348128,0.164781460811649,0.530550756349523
"52397","52397","Zfp644",0.0511902343166778,0.211536457748,0.808785981769893,0.928560212948507
"109270","109270","Prr5",-0.272027809476235,0.183500400353333,0.138224016712715,0.487526073830194
"11979","11979","Atp7b",0.217500957643306,0.140643481778107,0.121991044358697,0.457062397206933
"54562","54562","Lrrc6",-0.0946859635299419,0.0809556625215105,0.242160880017746,0.632794923164243
"74102","74102","Slc35a5",-0.0518495772883262,0.930623026314705,0.955568922232287,0.986047463121551
"22319","22319","Vamp3",1.30728720853385,1.38386484315932,0.344830474775337,0.723949118036812
"546071","546071","Mast3",-0.129140206805647,1.64026556367042,0.937246365126739,0.979400456143701
"22217","22217","Usp12",-0.586573314928247,0.495675125433676,0.236657553089759,0.625188942382998
"69480","69480","Ttc9",-0.835037959948522,0.465072006306859,0.072573671396654,0.347448663652737
