"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"238330","238330","Irf2bpl",0.0365965877320859,0.083814266195125,0.662373084636162,0.852311195517898
"319263","319263","Pcmtd1",-0.280935107840689,0.0384536194342252,2.7558696987424e-13,6.40209730015542e-11
"71830","71830","Pdilt",-0.259148517475168,0.69254871478966,0.708258973885511,0.878776541139788
"66505","66505","Zmynd11",0.0445908482273719,0.0285383542104111,0.118172969709243,0.380201386919653
"246710","246710","Rhobtb2",-0.142849886509107,0.0937672359090169,0.127645651719298,0.39618691489443
"54399","54399","Bet1l",-0.217500424650273,0.152774007577453,0.15454078351254,0.439742304844099
"13823","13823","Epb41l3",0.790885933313727,0.221077047468484,0.000346999477966974,0.0061643436674133
"69719","69719","Cad",0.121828002348603,0.130773196550171,0.351544499011313,0.668449001752633
"68770","68770","Phtf2",-0.378971009763479,0.169735216565158,0.0255674936176107,0.14848813600997
"67199","67199","Pfdn1",-0.0468394329349011,0.0852780759522115,0.582830276874995,0.811876123691183
"109254","109254","Adtrp",-0.210491151779445,0.0392629289048586,8.27322984158122e-08,5.72179102020808e-06
"74026","74026","Msl1",-0.066392583384001,0.105808539834388,0.530345628078091,0.780754972509564
"26885","26885","Casp8ap2",-0.0861803993170433,0.135425267094977,0.524536145706144,0.778299620061851
"73473","73473","Iws1",-0.0628434199264894,0.0569579487653826,0.269883835009765,0.584773561581623
"234724","234724","Tat",-0.0254628234485518,0.336868954997358,0.939747892528194,0.980362206577358
"66975","66975","Trappc13",-0.00118143860660226,0.15144590035669,0.993775717529989,0.999067273056579
"29806","29806","Limd1",0.0367652434379176,0.147381429801106,0.803007749464253,0.923640144516681
"67225","67225","Rnpc3",-0.355011336384681,0.201275053586809,0.0777636519059678,0.297930867996801
"56412","56412","Noa1",-0.332316577869198,0.171223793336805,0.0522786861301679,0.234096882935206
"50500","50500","Ttpa",-0.0227056842266127,0.124702845612282,0.855521264989379,0.948021362622771
"17686","17686","Msh3",0.106282365449233,0.358816391578909,0.76707532646882,0.904791362818319
"15233","15233","Hgd",-0.137827979205296,0.33500130495878,0.680760778156804,0.862614356657433
"72504","72504","Taf4b",0.0594511686662764,0.0845108065252322,0.481760304344049,0.753175674958447
"71145","71145","Scara5",0.330966288285416,0.676945986469277,0.624904760903382,0.833819901882863
"72465","72465","Zfp131",-0.267295839090628,0.0803326823065524,0.000876726963074262,0.0129537478900255
"64385","64385","Cyp4f14",-0.530507215804051,0.148876838187409,0.000366086966264348,0.00641537314188587
"17975","17975","Ncl",0.0712514454603831,0.101044053291512,0.480715469094084,0.752597572143149
"13641","13641","Efnb1",0.0329042030518181,0.112911806670937,0.770733883453326,0.906392651101653
"71704","71704","Arhgef3",0.337777527289815,0.731163321676838,0.644100865131309,0.843369561639861
"59010","59010","Sqor",0.184440373260089,0.204301884028876,0.366640801225148,0.675620270547864
"68801","68801","Elovl5",-0.346281614420466,0.15240761827995,0.023081951030749,0.138928129134572
"217449","217449","Trappc12",-0.0052120555584087,0.175451105887842,0.976301049406314,0.992294695147185
"56389","56389","Stx5a",-0.0876753876127104,0.0689570774535017,0.203569060872107,0.507941528918009
"237422","237422","Ric8b",-0.110453023413033,0.101431002174612,0.276177093658828,0.590969406837265
"83486","83486","Rbm5",-0.00657143186909314,0.1199229608234,0.956300101546646,0.986572411752746
"68832","68832","Ldah",-0.0497906656634922,0.0502221749480411,0.32148639892145,0.638602669201565
"15900","15900","Irf8",0.536004970304364,0.182456655714608,0.00330644820224274,0.0358071405602801
"17533","17533","Mrc1",0.214092283001616,0.288197380715734,0.457562291975881,0.739346239575795
"59092","59092","Pcbp4",-0.179177777253149,0.279668536998657,0.52173121745991,0.776554103858516
"16912","16912","Psmb9",0.791554006287595,0.556321211339402,0.154783619665184,0.43974811207454
"75605","75605","Kdm5b",-0.40352293458834,0.308093907682162,0.19028378498305,0.489751334737413
"210544","210544","Tbc1d31",-0.0824710503733656,0.236873052621031,0.727715814726028,0.88841772438229
"56626","56626","Poll",-0.0388959541734265,0.0823103716870467,0.636532631531067,0.838771358281667
"68925","68925","Rpap1",-0.0553575931211586,0.0838944305825351,0.509351217022134,0.769148545510067
"65964","65964","Map3k20",0.0490366759594896,0.0678680353593662,0.469968829283129,0.747532564691334
"66047","66047","Mrpl54",-0.189804171122063,0.11835702404598,0.108789490833932,0.363166096888513
"66948","66948","Acad8",-0.0324980610741258,0.299182395789195,0.913501592370674,0.971889019037432
"76246","76246","Rtf1",-0.127084366551184,0.0513165579542024,0.0132685514276588,0.0973700286453497
"17318","17318","Mid1",-0.40671951338157,0.211794350591641,0.0548135662632426,0.240141888974936
"70605","70605","Zdhhc24",-0.195596078136175,0.190491252228554,0.30451548915502,0.621070704456163
"233977","233977","Ppfia1",-0.204503117440714,0.0774830162412693,0.00830704916093892,0.0699483949039363
"76080","76080","Ttpal",-0.0506717462740331,0.198697043142107,0.798707549705346,0.922115192455715
"22272","22272","Uqcrq",-0.095512070774615,0.0692541099683154,0.167847330845867,0.457903287402456
"14129","14129","Fcgr1",0.613147248146475,0.186362978932651,0.00100162457889554,0.0143060384233169
"382406","382406","Poc1b",-0.0646901263855385,0.129290255591759,0.616830030918553,0.830753691113734
"20630","20630","Snrpc",-0.198861722651002,0.164822958613704,0.22761815894989,0.537092712594349
"268749","268749","Rnf31",0.179462873785198,0.0442083158649019,4.91816450721335e-05,0.00127310201243866
"230753","230753","Thrap3",0.0288559047388995,0.0607395747072384,0.634732915083992,0.838771358281667
"18717","18717","Pip5k1c",-0.0926102018413993,0.223879401566646,0.679122311891643,0.861743437778471
"70546","70546","Zdhhc2",-0.161530411937117,0.994703656873049,0.870998361149477,0.954120794744859
"18550","18550","Furin",0.00606335353148291,0.0642268842505801,0.92478726449507,0.974035759869274
"19359","19359","Rad23b",-0.0516088888928015,0.0252126012371451,0.0406631701515607,0.200548895793762
"57773","57773","Wdr4",-0.139728908401681,0.147390884931431,0.343121339209428,0.660718242983511
"104721","104721","Ddx1",-0.126779513050288,0.140558029852572,0.367071342204905,0.676085863056808
"14911","14911","Thumpd3",0.0155998423313149,0.167698889530565,0.925885343421704,0.974391060902131
"11941","11941","Atp2b2",-0.384558762641921,0.206106700733096,0.0620660382849104,0.25935218987254
"70235","70235","Poc1a",-0.300196960077054,0.253872796182268,0.237019270496603,0.548224301940062
"78943","78943","Ern1",0.056350084389634,0.267029004205361,0.832866919551432,0.938119646710097
"22697","22697","Zscan21",-0.130243566516594,0.0945271204844799,0.168251651504194,0.458316284614551
"271564","271564","Vps13a",0.173551714880993,0.0660078042801968,0.00855707742265636,0.0714781291378527
"12018","12018","Bak1",0.110887451816751,0.204365885736013,0.587410218777898,0.814511401378937
"101206","101206","Tada3",-0.0443567182026574,0.0575268362711522,0.44067058720033,0.728952988868904
"14667","14667","Gm2a",-0.065226566164018,0.140150579389429,0.641642548716546,0.841995399913963
"69051","69051","Pycr2",0.0638499855923555,0.221163309746505,0.77281048492523,0.90752886974329
"226043","226043","Cbwd1",-0.160275120728722,0.0733174457231396,0.0288124278849755,0.160245915677028
"20728","20728","Spic",0.437813373948586,0.181407603949326,0.0158034451373923,0.108716182949715
"76178","76178","Coa5",-0.00944876696038342,0.0478576081995604,0.84348714118291,0.942525098559098
"321000","321000","Lrif1",-0.0524017695137641,0.0476804584036898,0.271759414416642,0.586363490024953
"66074","66074","Tmem167",-0.0364483524379942,0.0420176756459365,0.385693935952633,0.691136681117653
"18220","18220","Nucb1",0.205526899231132,0.0560047033453442,0.000242726088609657,0.00480152480961461
