"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"52551","52551","Sgta",0.0199561768057725,0.0086916433318333,0.0216748044081435,0.22241673896477
"14420","14420","Galc",0.0175893557218229,0.0645403940979918,0.785212596119077,0.918241457394519
"69993","69993","Chn2",-0.0367600730338552,0.0341828140196898,0.28219732043877,0.61944948611943
"70789","70789","Kynu",0.200973479970238,0.13707716673048,0.142611814072403,0.482836224423775
"66801","66801","Prkrip1",-0.0881064659989541,0.0233624095077093,0.000162404555617635,0.0193976001229703
"105732","105732","Fam83h",0.011491993508861,0.046673168256763,0.805509844265136,0.926790249484904
"74440","74440","Cmip",0.0437503508617497,0.0300053269978804,0.144816806347436,0.486278306160747
"11845","11845","Arf6",0.0491656144418699,0.0192983557163193,0.0108448664722672,0.167715671805281
"13163","13163","Daxx",0.0227268607605946,0.0192525449484396,0.237817278472986,0.581114888314514
"56397","56397","Morf4l2",0.0112283419134155,0.0382416503422444,0.769051717768499,0.91227528537658
"212670","212670","Catsper2",-0.00985247235141587,0.0196887565718144,0.616785638464275,0.84260491034748
"224598","224598","Zfp758",-0.0723378202590436,0.0217591459967073,0.000885839580809762,0.0476631299229246
"104836","104836","Cbll1",-0.0409689118976045,0.0269795149970301,0.128883559610487,0.462833805167666
"212627","212627","Prpsap2",-0.0355862424480449,0.021174450570927,0.0928364058732775,0.398631322830299
"12237","12237","Bub3",0.00526806698546521,0.0076836686983662,0.492953582841583,0.77481742248452
"14972","14972","H2-K1",0.138100684369968,0.119071191112598,0.246123688085426,0.58982771478578
"20597","20597","Smpd1",-0.0168281299029758,0.0114963374202232,0.143253566775446,0.483946077686199
"66128","66128","Mrps36",-0.0780481545129278,0.0210635629022302,0.000211087890421299,0.0233393085141598
"217140","217140","Scrn2",-0.0340234263290757,0.0478674567147528,0.477218045515922,0.766217547471726
"69956","69956","Ptcd3",-0.0535781112777034,0.0318844521715919,0.092882700220757,0.398631322830299
"71702","71702","Cdc5l",-0.0530750222424461,0.0231678584709811,0.02196975914543,0.223334615637498
"107568","107568","Wwp1",0.0564558923976253,0.0338786226533773,0.0956305065628169,0.402585276630944
"19682","19682","Rdh5",-0.0797260268774463,0.0283266572566196,0.00488496898632093,0.115071045295378
"16828","16828","Ldha",0.0593160272720311,0.0547518746458386,0.278648368340376,0.618153798298634
"70652","70652","Tmem144",-0.0230596739112336,0.0559643510197137,0.680308497859824,0.871295359835912
"74467","74467","Pus10",-0.0209007634418085,0.0372276808285249,0.574503950643613,0.820139150302264
"14725","14725","Lrp2",0.0136720439379621,0.0358248834683744,0.702731818461342,0.882775435391488
"68259","68259","Ift80",-0.078019413373201,0.0337301977584549,0.0207202497361669,0.218238679760827
"66300","66300","Inafm1",-0.00877911155500221,0.0855446515253294,0.918259749733935,0.971273570194331
"19888","19888","Rp1",-0.0151018157143941,0.00531382682329233,0.00448336117895485,0.111378827374382
"52808","52808","Tspyl2",0.00946551441877669,0.0157179647968509,0.547034409207253,0.804141209709984
"328099","328099","Prps1l3",-0.0204630016696434,0.0322320617215479,0.525516591154067,0.794287280968762
"218811","218811","Sec24c",0.0447266896353643,0.0269510121647498,0.0970039877337718,0.405110359962297
"14102","14102","Fas",0.0984058117599517,0.102570914953635,0.337360829875534,0.66339531784685
"14081","14081","Acsl1",-0.0597394515101699,0.0322865388962209,0.0642718012961007,0.347044482224515
"12168","12168","Bmpr2",-0.00864457675245035,0.0220019717814774,0.694393273108958,0.878840536795933
"209737","209737","Kif15",-0.0377912553879461,0.0256950694726087,0.141356296592532,0.48147641638248
"230249","230249","Ecpas",-0.000478797182804425,0.0252748103695853,0.984886057440984,0.99420180672971
"17772","17772","Mtm1",0.0107765025023224,0.0281809405133127,0.702161773171342,0.882523436678787
"60525","60525","Acss2",-0.101277010337825,0.150701494158598,0.50156001366749,0.781462923692901
