"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"57261","57261","Brd4",0.014458723284484,0.0154678635278669,0.349912558696166,0.632736850344879
"53619","53619","Blcap",0.0814590575634556,0.0289820515341486,0.00494380673830824,0.0596686296154194
"226856","226856","Lpgat1",-0.0606594742955667,0.010151618446798,2.29596571897034e-09,6.40813598688451e-07
"320487","320487","Heatr5a",0.0523574883218335,0.0451212057942468,0.245896439031078,0.540668565116121
"72832","72832","Crtac1",-0.0678389028136097,0.0310159048545708,0.028725772609043,0.173605246016746
"223775","223775","Pim3",0.139973242239643,0.0455400138100766,0.00211470134617467,0.0343879903084248
"18541","18541","Pcnt",0.0733128653482821,0.0326113980714785,0.0245714145014783,0.157579339433368
"66089","66089","Rmnd5b",-0.00885603688116326,0.0132904255034949,0.505189247998293,0.734297532324306
"55949","55949","Eef1b2",-0.0830542287237377,0.0922471301536714,0.367936759238549,0.646242271444976
"96875","96875","Prg4",-0.0135817039820706,0.0803671816767891,0.865800064199977,0.934428788371656
"117591","117591","Slc2a9",0.0553590548272906,0.049805598330295,0.266352047448083,0.562826242848891
"54216","54216","Pcdh7",-0.0683115928929956,0.0264363610959243,0.00976614106686632,0.0905022452843249
"192678","192678","Rassf3",0.0186730356737143,0.0626157817704598,0.765538217021588,0.884740812063338
"103466","103466","Nt5dc3",-0.0308953938650861,0.0273842213710539,0.259227518563396,0.554328981036523
"233912","233912","Armc5",0.0833211071085654,0.0390202421232092,0.0327340358454162,0.187089538490205
"110809","110809","Srsf1",0.015654698844613,0.0217348628006358,0.471366441338943,0.712705070709866
"56055","56055","Gtpbp2",-0.0244482170120451,0.0333380320995523,0.463349171884849,0.706457737247924
"243499","243499","Lrrtm4",-0.255410701988561,0.0644182036550456,7.3431662136373e-05,0.00318370219301291
"58231","58231","Stk4",-0.00573314756526502,0.0468388258095367,0.902580965606245,0.952491311242762
"56470","56470","Rgs19",-0.00257470291608848,0.0643759592351242,0.968097280624874,0.98440981165324
"224129","224129","Adcy5",-0.0307066114068813,0.00900684234992623,0.000651408485820534,0.0159541489662481
"50995","50995","Uba2",-0.0125518628051415,0.0279817160633245,0.653739186392808,0.82445108539061
"14618","14618","Gjb1",0.183031999288811,0.11641816843921,0.11590546022091,0.372493861056824
"54338","54338","Slc23a2",-0.0222578290823573,0.0401396778425803,0.579230267427219,0.779359082566733
"80890","80890","Trim2",-0.0103167793898841,0.0402259028222284,0.797587134549273,0.900646901682115
"20662","20662","Sos1",-0.0247205711658589,0.0224706233344183,0.271276176170644,0.56767993317059
"76482","76482","Rmc1",-0.0152935577172407,0.0195358787955656,0.433718358494927,0.689770163436956
"13180","13180","Pcbd1",-0.0155027796755233,0.0854412899997552,0.856019358238521,0.929207706112952
"22390","22390","Wee1",0.0142407529687755,0.0456858436865812,0.755260617469346,0.87885229672864
"216965","216965","Taok1",0.00726255805172481,0.0196376732327561,0.711510778766592,0.855231857274659
"216971","216971","Fam222b",0.0179416848628292,0.0168835542489919,0.287930601947601,0.583306558943295
"11364","11364","Acadm",0.0712391216861248,0.0389282353113674,0.0672482062055939,0.279703265612028
"243983","243983","Zdhhc13",-0.0708630943328182,0.0206793050121368,0.000610820078997282,0.0153242632927464
"17160","17160","Man2b2",0.133996528348635,0.0881395031956628,0.128441175844646,0.393747951209922
"234593","234593","Ndrg4",-0.0334935998328368,0.0565806292924927,0.553875829379579,0.764028299276847
"56079","56079","Astn2",-0.0275867287880421,0.0125732715385212,0.0282298579165363,0.171521428235611
"75430","75430","Anapc15",-0.048597755650554,0.0329354960349498,0.140066494096789,0.413898826313631
"22095","22095","Tshr",0.000737711423489521,0.00402221454950568,0.854476904943525,0.928571308852077
"26380","26380","Esrrb",0.0106477128604845,0.00708178418496564,0.132701048387434,0.400472468188553
"18711","18711","Pikfyve",-0.0041547956633717,0.017190910944665,0.809023786694748,0.906759112385973
"52551","52551","Sgta",0.0694094031941641,0.0194590197530013,0.000361156627963672,0.0105642256437321
"14420","14420","Galc",0.0332270217694263,0.0264174371882173,0.208475471345008,0.50214776871792
"69993","69993","Chn2",-0.0303287169139699,0.0434626811995476,0.485295688466335,0.722103632413616
"15400","15400","Hoxa3",0.0446691520247232,0.0503973880035576,0.375435076580343,0.651648890432188
"14238","14238","Foxf2",0.0454990004679975,0.0619824259668447,0.462910392500335,0.706457737247924
"74440","74440","Cmip",0.0342740302022656,0.0368460846730722,0.352270320324164,0.634140225179003
"76606","76606","Llcfc1",0.00785247926245901,0.0145145856697835,0.588503384094195,0.784885996685906
"56397","56397","Morf4l2",-0.122148453915392,0.0522063607229325,0.0192980162443208,0.135429818556923
"212670","212670","Catsper2",0.0222146469805973,0.0740607308639893,0.7642139479511,0.884125583825638
"104836","104836","Cbll1",-0.0417385097496408,0.0197053991867599,0.0341644351084193,0.191858103445253
"212627","212627","Prpsap2",-0.0186327471326555,0.0313185816080257,0.551882080134284,0.763088474306843
"12237","12237","Bub3",-0.00704241693992816,0.0133689691575151,0.598350977636154,0.790596934290789
"20597","20597","Smpd1",-0.00506867255151984,0.0208705397470681,0.808111876058364,0.906365261496147
"66128","66128","Mrps36",-0.0471724469934375,0.0219221762825134,0.0314120025912772,0.18306436136716
"217140","217140","Scrn2",0.0641676340067403,0.0319267661895631,0.0444483172459634,0.223753919475011
"69956","69956","Ptcd3",0.0234157127229903,0.0404866727397706,0.563023749933221,0.769519401944028
"71702","71702","Cdc5l",-0.00955599783901977,0.0278796310725271,0.731779681713371,0.86597053227754
"107568","107568","Wwp1",-0.0286708704904236,0.00730503279569031,8.67979852739179e-05,0.00361128139352385
"69519","69519","Rwdd2a",-0.0750054642356277,0.0385396264284004,0.0516318313471666,0.242026467655
"99296","99296","Hrh3",0.0490769421413358,0.047850390261117,0.305064578555809,0.599611232234767
"19682","19682","Rdh5",0.102875732645589,0.0447148853176525,0.0214083461746035,0.144196889744174
"16828","16828","Ldha",-0.0926583872640869,0.0494525738953222,0.0609742970468391,0.265476976774944
"70652","70652","Tmem144",0.107300677992588,0.0434188841727034,0.0134626389548003,0.11092187827642
"654818","654818","Smco3",0.0325251860175033,0.0235702188655157,0.167609062197963,0.451711648816357
"74467","74467","Pus10",-0.00369182876777142,0.0163461792969537,0.821315985341793,0.914112341582122
"14725","14725","Lrp2",0.0525461890261225,0.0265053026035526,0.0474257262309528,0.231293212346587
"68259","68259","Ift80",-0.0366874602309707,0.0162739339508711,0.0241729328256272,0.155935875614934
"66300","66300","Inafm1",0.0498684906662176,0.0241948806961749,0.0392918369735077,0.207896026830206
"18846","18846","Plxna3",-0.00832134473413443,0.0792507165352601,0.916375613497419,0.959586576630639
"52808","52808","Tspyl2",0.0255790825104147,0.0591619462326183,0.665481954087617,0.830143756620724
"14102","14102","Fas",0.144901963804696,0.116494206413956,0.213552735692293,0.507566751103456
"14081","14081","Acsl1",0.0517787154750793,0.0380646738085339,0.173740495651386,0.458668805042725
"12168","12168","Bmpr2",-0.0973631762986232,0.0338114876051336,0.00398194319686977,0.0521977426697302
"209737","209737","Kif15",-0.0738729884542291,0.0786246149447572,0.347440396196011,0.63217080267413
"230249","230249","Ecpas",-0.00160119538684243,0.0103990065450854,0.877628814172346,0.940202466187235
"17772","17772","Mtm1",0.0505973547669983,0.0602848653413132,0.401298495848964,0.668016395239634
"60525","60525","Acss2",-0.0326763793388809,0.0598694176903621,0.585207428902025,0.782749992512024
"83813","83813","Tnk1",0.00860859984262815,0.00992424676188339,0.385705872289995,0.65748346564642
"72519","72519","Pip4p2",-0.0776049574818367,0.0542455476578252,0.152538136863493,0.431584671501629
"240832","240832","Tor1aip2",-0.00798011879174673,0.00697733379830836,0.252739622912161,0.54806615865235
"226182","226182","Taf5",-0.0205771707134577,0.0369459958443069,0.577559773024942,0.778562263100864
"12549","12549","Arhgap31",0.0359355308844991,0.0507991011977064,0.479314919863888,0.717472847085643
"276846","276846","Pigs",-0.0156392627104162,0.0122187689276017,0.20056705565131,0.493208287396044
"12294","12294","Cacna2d3",-0.112848910908615,0.0593814555730549,0.057379779647763,0.257872159658196
"72201","72201","Otud6b",-0.10950927806373,0.0421111675709283,0.00930932583410067,0.0881392496109164
"26373","26373","Clcn7",0.077145210071468,0.0235444991792454,0.00105076098002184,0.0215718175110201
"70834","70834","Spag9",-0.0103805418074391,0.0276091811622395,0.706930637145617,0.852069252887074
"229589","229589","Prune1",-0.0251464857126181,0.0276433861346549,0.362994153140748,0.642918121314992
