"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"2624",0.336473999793292,0.56204736009288,0.56107048267075,46.6313119347332,47.5390672137153,0.614108457719631,"GATA2","2624"
"83595",-0.22258014862345,0.533995417899525,0.345559901692585,37.2517247001643,38.1594799791464,0.587632181446693,"SOX7","83595"
"1534",-0.1667691772278,0.00616183981290544,0.0482521714148381,-1.68555552519939,-0.777800246217248,0.0140402499810487,"CYB561","1534"
"9113",-0.10728061588204,0.576842615480787,0.186000321005361,9.47286300127897,10.3806182802611,0.627900248112796,"LATS1","9113"
"5104",0.21110590480092,0.0659215048427059,0.102270034241391,13.6323982248922,14.5401535038744,0.0998084444649763,"SERPINA5","5104"
"101",0.00398288671384718,0.99208571501403,0.391632403819602,39.6887970247886,40.5965523037707,0.993544204986748,"ADAM8","101"
"6445",-1.03851998508345,0.000244008371146366,0.187111556082977,25.9174147052044,26.8251699841866,0.00102850435528985,"SGCG","6445"
"54431",-3.60302302868099e-05,0.999555712094513,0.0631107156865741,3.84408129325102,4.75183657223316,0.99960811893728,"DNAJC10","54431"
"1798",-0.0231755069630573,0.572190173394517,0.0396875087723058,-3.2723318271486,-2.36457654816646,0.623512075372888,"DPAGT1","1798"
"3123",0.638332536441376,3.14448481366094e-05,0.0894107884143202,10.1037276216929,11.0114829006751,0.000198543886197778,"HLA-DRB1","3123"
"390157",-0.109192651960577,0.114437695129665,0.0631414201530009,4.58695360447695,5.49470888345909,0.159091551945621,"OR8K1","390157"
"94233",-0.433562797162545,0.00107255886565364,0.0954710960718413,8.69616608104678,9.60392136002892,0.00338450916346685,"OPN4","94233"
"551",-0.248078154375086,0.0405970711532571,0.10553693040911,13.7595173643521,14.6672726433342,0.066712938661904,"AVP","551"
"441806",-0.213266851277007,0.00579829428932705,0.0396973069925146,-5.66904311927946,-6.89645439703968,0.0133667712442137,"LOC441806","441806"
"5305",-0.0187476555040856,0.916337383429167,0.174017562748916,23.5561308700746,24.4638861490568,0.929247660775582,"PIP4K2A","5305"
"145773",-0.277808768434368,0.0815538203141585,0.143460062452341,22.1194270102044,23.0271822891865,0.119300373393072,"FAM81A","145773"
"23245",0.284631104008508,0.105872650842131,0.160138752609023,22.5384714035634,23.4462266825455,0.148979339148861,"ASTN2","23245"
"10923",0.0269459360964602,0.821504717240208,0.116337368080033,18.3334392356063,19.2411945145884,0.848344877266212,"SUB1","10923"
"9320",-0.26805989320961,0.000182252637677251,0.0465251814852837,-2.85409935026289,-1.94634407128076,0.000812531543415125,"TRIP12","9320"
"9572",-0.606177539345776,0.00978543730674244,0.190499455338804,25.1704661359349,26.078221414917,0.0204567548431396,"NR1D1","9572"
"5879",-0.154660613143881,0.0196722193474651,0.0557657252502933,0.2130200420638,1.12077532104594,0.0363616769646977,"RAC1","5879"
"9128",-0.0537540846094892,0.450750004948442,0.0684920283365432,4.81342272788579,5.72117800686793,0.508282920152917,"PRPF4","9128"
"8697",0.270855571159235,0.00052131224148012,0.0539493044356621,-4.03429533164916,-3.12654005266702,0.00190781076246965,"CDC23","8697"
"5728",-0.363628870053294,0.000144958900285945,0.0613136371714012,-4.56413297527345,-3.65637769629131,0.000676522159054102,"PTEN","5728"
"116461",-0.294840854400894,0.00503622955870215,0.0824253871195174,9.89086153523514,10.7986168142173,0.0119419496025217,"TSEN15","116461"
"6238",-0.332948566333423,0.0159833755992707,0.115027859157794,15.3189002344749,16.2266555134571,0.0305876297963769,"RRBP1","6238"
