,Term,pval,padj,NES,Top_up,Top_down,Direction_up,Direction_down
"1,4-chrysenequinone-1773","1,4-chrysenequinone-1773",0.5618,0.9243036178765666,-0.3156345796776957,98.79518072289156,100.0,neg,neg
"1,4-chrysenequinone-7139","1,4-chrysenequinone-7139",0.0006,0.011261538461538462,-1.842225353088328,100.0,0.0,neg,pos
"1,5-isoquinolinediol-543","1,5-isoquinolinediol-543",0.789,0.9560786650774732,0.10975877592464456,100.0,100.0,neg,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7514","11-deoxy-16,16-dimethylprostaglandin E2-7514",0.846,0.9667665792431622,0.07873283875190684,100.0,100.0,neg,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7519","11-deoxy-16,16-dimethylprostaglandin E2-7519",0.946,0.9927697594501719,-0.02858618159714721,98.83720930232558,98.82352941176471,neg,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7533","11-deoxy-16,16-dimethylprostaglandin E2-7533",0.2086,0.5364502529510962,0.9798107047464153,0.0,98.68421052631578,pos,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7538","11-deoxy-16,16-dimethylprostaglandin E2-7538",0.0006,0.011261538461538462,1.8537301374221724,0.0,100.0,pos,neg
"12,13-EODE-1108","12,13-EODE-1108",0.0048,0.03416569428238039,-1.540576113356943,100.0,0.0,neg,pos
"16,16-dimethylprostaglandin E2-6562","16,16-dimethylprostaglandin E2-6562",0.73,0.9405399704703649,-0.14417599135624015,98.82352941176471,96.3855421686747,neg,neg
"16,16-dimethylprostaglandin E2-6592","16,16-dimethylprostaglandin E2-6592",0.6994,0.9358474394686094,0.16481435776473252,97.5609756097561,100.0,neg,neg
"16,16-dimethylprostaglandin E2-6597","16,16-dimethylprostaglandin E2-6597",0.0066,0.04361863488624052,-1.5135564496169915,98.87640449438202,0.0,neg,pos
"2,6-dimethylpiperidine-3806","2,6-dimethylpiperidine-3806",0.0614,0.20039593365436062,-1.2101619026852397,98.66666666666667,0.0,neg,pos
"2,6-dimethylpiperidine-3889","2,6-dimethylpiperidine-3889",0.0132,0.06694512694512694,1.4263327092733715,0.0,100.0,pos,neg
"2,6-dimethylpiperidine-4363","2,6-dimethylpiperidine-4363",0.5956,0.9243036178765666,-0.2652694444607654,98.80952380952381,100.0,neg,neg
"2,6-dimethylpiperidine-4543","2,6-dimethylpiperidine-4543",0.0482,0.16573844419391204,1.248052308474128,0.0,98.66666666666667,pos,neg
"2,6-dimethylpiperidine-6049","2,6-dimethylpiperidine-6049",0.5604,0.9243036178765666,-0.31940842822412696,100.0,100.0,neg,neg
"4,5-dianilinophthalimide-578","4,5-dianilinophthalimide-578",0.6614,0.9268195368034854,-0.19152482996959452,100.0,98.85057471264368,neg,neg
"4,5-dianilinophthalimide-624","4,5-dianilinophthalimide-624",0.8412,0.9659864457831325,0.08148616232485972,98.86363636363636,100.0,neg,neg
(+)-chelidonine-1786,(+)-chelidonine-1786,0.5078,0.9243036178765666,-0.5088710809560332,100.0,100.0,neg,neg
(+)-chelidonine-2779,(+)-chelidonine-2779,0.5608,0.9243036178765666,-0.3180006314600766,100.0,100.0,neg,neg
(+)-chelidonine-5760,(+)-chelidonine-5760,0.6294,0.9243036178765666,-0.22052064855788422,100.0,98.68421052631578,neg,neg
(+)-chelidonine-6236,(+)-chelidonine-6236,0.001,0.015443037974683545,-1.7365828907413485,100.0,0.0,neg,pos
(+)-isoprenaline-3046,(+)-isoprenaline-3046,0.7816,0.9529498701817455,0.11437408667720472,100.0,97.5,neg,neg
(+)-isoprenaline-3384,(+)-isoprenaline-3384,0.6214,0.9243036178765666,0.22892689630764818,100.0,100.0,neg,neg
(+)-isoprenaline-5009,(+)-isoprenaline-5009,0.5194,0.9243036178765666,-0.4249838953183377,100.0,100.0,neg,neg
(+)-isoprenaline-6663,(+)-isoprenaline-6663,0.0012,0.016598639455782313,1.7322609704482557,0.0,98.73417721518987,pos,neg
(+/-)-catechin-3012,(+/-)-catechin-3012,0.7098,0.9358474394686094,-0.1571849323004182,98.83720930232558,100.0,neg,neg
(+/-)-catechin-3351,(+/-)-catechin-3351,0.631,0.9243036178765666,-0.21810441567669803,98.79518072289156,100.0,neg,neg
(+/-)-catechin-4255,(+/-)-catechin-4255,0.9158,0.9903354771423606,-0.04433410573184671,0.0,0.0,pos,pos
(+/-)-catechin-4837,(+/-)-catechin-4837,0.8946,0.9836085075702956,-0.053514873093117754,97.61904761904762,98.79518072289156,neg,neg
(-)-MK-801-3081,(-)-MK-801-3081,0.0042,0.03234848484848484,-1.5659913477363214,98.82352941176471,0.0,neg,pos
(-)-MK-801-5003,(-)-MK-801-5003,0.8934,0.9833525802959221,-0.054169277877647026,100.0,100.0,neg,neg
(-)-MK-801-6458,(-)-MK-801-6458,0.0002,0.005446428571428572,-1.9238949349947183,98.73417721518987,1.2048192771084338,neg,pos
(-)-MK-801-6657,(-)-MK-801-6657,0.9548,0.9930812468063361,0.023722242338989785,100.0,98.57142857142858,neg,neg
(-)-atenolol-3067,(-)-atenolol-3067,0.5384,0.9243036178765666,-0.35838975723384114,98.87640449438202,98.76543209876543,neg,neg
(-)-atenolol-5325,(-)-atenolol-5325,0.5774,0.9243036178765666,-0.29136147913502286,100.0,100.0,neg,neg
(-)-atenolol-6444,(-)-atenolol-6444,0.7442,0.9442021276595746,-0.13708848505482163,100.0,100.0,neg,neg
(-)-atenolol-6725,(-)-atenolol-6725,0.636,0.9243036178765666,0.21473469797292855,0.0,1.3157894736842104,pos,pos
(-)-catechin-1101,(-)-catechin-1101,0.7522,0.9442021276595746,-0.13104941087305444,100.0,98.79518072289156,neg,neg
(-)-isoprenaline-3571,(-)-isoprenaline-3571,0.9426,0.9927636803038149,0.03047773047258845,0.0,0.0,pos,pos
(-)-isoprenaline-4495,(-)-isoprenaline-4495,0.6062,0.9243036178765666,-0.24734001649789072,100.0,100.0,neg,neg
(-)-isoprenaline-6149,(-)-isoprenaline-6149,0.9168,0.9903354771423606,-0.04369763760361067,100.0,100.0,neg,neg
(-)-isoprenaline-6833,(-)-isoprenaline-6833,0.1562,0.41845410628019325,-1.0434698739260142,98.83720930232558,0.0,neg,pos
0173570-0000-3690,0173570-0000-3690,0.8632,0.976180941787171,-0.07100853212272751,100.0,98.78048780487805,neg,neg
0173570-0000-3693,0173570-0000-3693,0.0254,0.10583333333333333,1.3436604967526362,0.0,98.71794871794873,pos,neg
0173570-0000-4712,0173570-0000-4712,0.004,0.03234848484848484,-1.5816109110077365,98.83720930232558,0.0,neg,pos
0173570-0000-4715,0173570-0000-4715,0.0468,0.1627594070695553,-1.2547737910463543,100.0,0.0,neg,pos
0173570-0000-7389,0173570-0000-7389,0.002,0.021441124780316345,-1.6860953906253378,100.0,1.1764705882352942,neg,pos
0173570-0000-7391,0173570-0000-7391,0.861,0.9747772828507796,0.07196775597839666,100.0,100.0,neg,neg
0175029-0000-3691,0175029-0000-3691,0.3138,0.7746580331849454,0.8695015897187289,0.0,100.0,pos,neg
0175029-0000-3694,0175029-0000-3694,0.0482,0.16573844419391204,-1.2479816885922084,100.0,0.0,neg,pos
0175029-0000-4713,0175029-0000-4713,0.6228,0.9243036178765666,-0.2279250775802053,100.0,100.0,neg,neg
0175029-0000-4716,0175029-0000-4716,0.6792,0.9324579124579125,0.1782704331364665,100.0,100.0,neg,neg
0175029-0000-6875,0175029-0000-6875,0.6854,0.9334538959589195,-0.1738084578857486,97.72727272727273,100.0,neg,neg
0175029-0000-7392,0175029-0000-7392,0.0222,0.09617897727272727,-1.361005214318617,100.0,0.0,neg,pos
0179445-0000-3630,0179445-0000-3630,0.9496,0.992906757912746,0.026845573449113536,100.0,98.87640449438202,neg,neg
0179445-0000-3633,0179445-0000-3633,0.5866,0.9243036178765666,-0.27711510721413285,0.0,0.0,pos,pos
0179445-0000-3733,0179445-0000-3733,0.002,0.021441124780316345,-1.6709601511363228,100.0,0.0,neg,pos
0179445-0000-3736,0179445-0000-3736,0.1814,0.47572656921754086,-1.0116173711015348,100.0,0.0,neg,pos
0179445-0000-4289,0179445-0000-4289,0.0024,0.025241379310344828,-1.6420959086115894,100.0,0.0,neg,pos
0179445-0000-4292,0179445-0000-4292,0.6626,0.9268195368034854,-0.19008319359505488,98.80952380952381,100.0,neg,neg
0179445-0000-4755,0179445-0000-4755,0.9868,0.996407126360937,-0.006300383225134154,100.0,100.0,neg,neg
0179445-0000-4758,0179445-0000-4758,0.6012,0.9243036178765666,0.25609616863738593,100.0,96.3855421686747,neg,neg
0198306-0000-7064,0198306-0000-7064,0.8546,0.9705939303667847,0.0746657412175229,97.75280898876404,100.0,neg,neg
0198306-0000-7069,0198306-0000-7069,0.004,0.03234848484848484,-1.584065601147325,100.0,1.2987012987012987,neg,pos
0198306-0000-7099,0198306-0000-7099,0.5322,0.9243036178765666,0.37565169137550425,100.0,98.80952380952381,neg,neg
0198306-0000-7102,0198306-0000-7102,0.8352,0.9644532428355957,-0.08493787053014412,100.0,100.0,neg,neg
0225151-0000-6384,0225151-0000-6384,0.6408,0.9243036178765666,-0.20909667769877693,98.82352941176471,96.34146341463415,neg,neg
0225151-0000-6389,0225151-0000-6389,0.6832,0.9334538959589195,-0.1755363333964557,100.0,97.5,neg,neg
0225151-0000-6426,0225151-0000-6426,0.1282,0.35353526220614834,-1.0841797552020114,98.83720930232558,1.3513513513513513,neg,pos
0297417-0002B-6895,0297417-0002B-6895,0.006,0.041031390134529146,-1.5239356355363765,98.83720930232558,0.0,neg,pos
0297417-0002B-6900,0297417-0002B-6900,0.4678,0.9243036178765666,-0.6809132015445618,98.87640449438202,100.0,neg,neg
0297417-0002B-6902,0297417-0002B-6902,0.623,0.9243036178765666,0.22763185090705318,100.0,100.0,neg,neg
0316684-0000-7052,0316684-0000-7052,0.0326,0.12682397959183672,1.3089513518140323,0.0,100.0,pos,neg
0316684-0000-7057,0316684-0000-7057,0.873,0.977382562602815,0.06589681385705981,100.0,100.0,neg,neg
0316684-0000-7093,0316684-0000-7093,0.7918,0.957569389373513,0.10842918464256635,100.0,98.80952380952381,neg,neg
0316684-0000-7098,0316684-0000-7098,0.9208,0.9903354771423606,0.04150706539672677,100.0,100.0,neg,neg
0317956-0000-3774,0317956-0000-3774,0.2408,0.6092409788469515,0.9448003642521714,0.0,100.0,pos,neg
0317956-0000-3777,0317956-0000-3777,0.0056,0.038774120317820654,1.5289347035235838,0.0,100.0,pos,neg
0317956-0000-3855,0317956-0000-3855,0.886,0.9808189889472729,-0.05873291466435038,0.0,0.0,pos,pos
0317956-0000-3858,0317956-0000-3858,0.5434,0.9243036178765666,-0.35107396291883,100.0,100.0,neg,neg
0317956-0000-3966,0317956-0000-3966,0.8384,0.9644532428355957,-0.0829416622522795,1.2048192771084338,0.0,pos,pos
0317956-0000-3969,0317956-0000-3969,0.0012,0.016598639455782313,1.7206881589290317,0.0,97.61904761904762,pos,neg
0317956-0000-4331,0317956-0000-4331,0.5128,0.9243036178765666,0.46884640699394486,100.0,100.0,neg,neg
0317956-0000-4334,0317956-0000-4334,0.6302,0.9243036178765666,0.21922848798507721,100.0,98.78048780487805,neg,neg
10-methoxyharmalan-1743,10-methoxyharmalan-1743,0.7214,0.9388820140815021,-0.14994464132709662,98.80952380952381,100.0,neg,neg
10-methoxyharmalan-2893,10-methoxyharmalan-2893,0.7836,0.9535128665469779,-0.11306518070238192,98.79518072289156,98.86363636363636,neg,neg
10-methoxyharmalan-5455,10-methoxyharmalan-5455,0.5604,0.9243036178765666,-0.31938955634717336,98.7012987012987,100.0,neg,neg
10-methoxyharmalan-6355,10-methoxyharmalan-6355,0.035,0.13385579937304076,1.2986655746542195,0.0,98.79518072289156,pos,neg
15(S)-15-methylprostaglandin E2-7489,15(S)-15-methylprostaglandin E2-7489,0.001,0.015443037974683545,-1.7553185470137227,100.0,0.0,neg,pos
15(S)-15-methylprostaglandin E2-7494,15(S)-15-methylprostaglandin E2-7494,0.5012,0.9243036178765666,-0.5600972686825939,100.0,98.61111111111111,neg,neg
15(S)-15-methylprostaglandin E2-7521,15(S)-15-methylprostaglandin E2-7521,0.0008,0.014437869822485207,-1.7716874726657563,100.0,0.0,neg,pos
15(S)-15-methylprostaglandin E2-7526,15(S)-15-methylprostaglandin E2-7526,0.039,0.14470802919708028,-1.2843370784209738,98.83720930232558,0.0,neg,pos
15-delta prostaglandin J2-1011,15-delta prostaglandin J2-1011,0.083,0.2494088669950739,-1.1575190725264601,97.67441860465115,98.80952380952381,neg,neg
15-delta prostaglandin J2-1069,15-delta prostaglandin J2-1069,0.0002,0.005446428571428572,-2.403025102645662,100.0,0.0,neg,pos
15-delta prostaglandin J2-1172,15-delta prostaglandin J2-1172,0.548,0.9243036178765666,-0.34199711176057046,100.0,100.0,neg,neg
15-delta prostaglandin J2-1231,15-delta prostaglandin J2-1231,0.5156,0.9243036178765666,-0.44679444729013207,100.0,100.0,neg,neg
15-delta prostaglandin J2-1656,15-delta prostaglandin J2-1656,0.2228,0.568652719665272,-0.964591054014213,100.0,100.0,neg,neg
15-delta prostaglandin J2-201,15-delta prostaglandin J2-201,0.6234,0.9243036178765666,0.22617828405383833,100.0,98.86363636363636,neg,neg
15-delta prostaglandin J2-2691,15-delta prostaglandin J2-2691,0.4938,0.9243036178765666,-0.6098794886005512,100.0,100.0,neg,neg
15-delta prostaglandin J2-4455,15-delta prostaglandin J2-4455,0.0002,0.005446428571428572,-2.062829759861059,100.0,0.0,neg,pos
15-delta prostaglandin J2-446,15-delta prostaglandin J2-446,0.0144,0.070272,-1.4112174495889276,100.0,0.0,neg,pos
15-delta prostaglandin J2-5228,15-delta prostaglandin J2-5228,0.3342,0.8183942191890807,-0.8443158129725787,98.80952380952381,98.71794871794873,neg,neg
15-delta prostaglandin J2-5591,15-delta prostaglandin J2-5591,0.0012,0.016598639455782313,-1.7126164387547114,98.79518072289156,0.0,neg,pos
15-delta prostaglandin J2-564,15-delta prostaglandin J2-564,0.0128,0.06583473861720068,-1.4354729041462866,100.0,1.0869565217391304,neg,pos
15-delta prostaglandin J2-6190,15-delta prostaglandin J2-6190,0.8136,0.9643042887638269,-0.09690969429479024,100.0,100.0,neg,neg
15-delta prostaglandin J2-6948,15-delta prostaglandin J2-6948,0.3844,0.9243036178765666,-0.7957031465631905,100.0,100.0,neg,neg
15-delta prostaglandin J2-6990,15-delta prostaglandin J2-6990,0.0002,0.005446428571428572,-2.6861145018775865,100.0,0.0,neg,pos
16-phenyltetranorprostaglandin E2-7505,16-phenyltetranorprostaglandin E2-7505,0.884,0.9807843137254902,-0.06007520424055368,98.78048780487805,97.70114942528735,neg,neg
16-phenyltetranorprostaglandin E2-7509,16-phenyltetranorprostaglandin E2-7509,0.8472,0.9677752808988763,0.07806848371906239,98.87640449438202,100.0,neg,neg
16-phenyltetranorprostaglandin E2-7541,16-phenyltetranorprostaglandin E2-7541,0.5224,0.9243036178765666,-0.41188497095692,100.0,100.0,neg,neg
16-phenyltetranorprostaglandin E2-7546,16-phenyltetranorprostaglandin E2-7546,0.847,0.9677280389586065,-0.0782500183098429,100.0,98.66666666666667,neg,neg
2-aminobenzenesulfonamide-3063,2-aminobenzenesulfonamide-3063,0.6992,0.9358474394686094,0.1651203973857971,97.40259740259741,98.64864864864865,neg,neg
2-aminobenzenesulfonamide-3400,2-aminobenzenesulfonamide-3400,0.3228,0.7920675784392598,-0.8579095436626134,97.5609756097561,0.0,neg,pos
2-aminobenzenesulfonamide-5422,2-aminobenzenesulfonamide-5422,0.8844,0.9807843137254902,0.05988269593652429,100.0,100.0,neg,neg
2-aminobenzenesulfonamide-6321,2-aminobenzenesulfonamide-6321,0.1898,0.49351236146632566,0.9998944683159512,0.0,98.68421052631578,pos,neg
2-deoxy-D-glucose-344,2-deoxy-D-glucose-344,0.0002,0.005446428571428572,-2.044669468761898,100.0,1.2345679012345678,neg,pos
3-acetamidocoumarin-2941,3-acetamidocoumarin-2941,0.5096,0.9243036178765666,-0.49281643983771994,98.82352941176471,100.0,neg,neg
3-acetamidocoumarin-4426,3-acetamidocoumarin-4426,0.0108,0.05794195250659631,-1.4487678997512163,98.9010989010989,1.25,neg,pos
3-acetamidocoumarin-4601,3-acetamidocoumarin-4601,0.9376,0.9920832610581093,-0.03264004053728242,96.25,96.1038961038961,neg,neg
3-acetamidocoumarin-7361,3-acetamidocoumarin-7361,0.0006,0.011261538461538462,-1.7817243465340349,100.0,0.0,neg,pos
3-acetylcoumarin-3044,3-acetylcoumarin-3044,0.7064,0.9358474394686094,0.16009432249637112,96.47058823529412,98.64864864864865,neg,neg
3-acetylcoumarin-3382,3-acetylcoumarin-3382,0.5258,0.9243036178765666,-0.40154674824741554,1.1627906976744187,0.0,pos,pos
3-acetylcoumarin-4664,3-acetylcoumarin-4664,0.0036,0.03234848484848484,-1.6077833289738694,100.0,0.0,neg,pos
3-acetylcoumarin-5259,3-acetylcoumarin-5259,0.6446,0.9259311314125087,-0.20692313428212378,0.0,0.0,pos,pos
3-acetylcoumarin-5624,3-acetylcoumarin-5624,0.5596,0.9243036178765666,-0.3212503923981963,98.71794871794873,100.0,neg,neg
3-aminobenzamide-590,3-aminobenzamide-590,0.5294,0.9243036178765666,-0.38523910680724927,100.0,97.59036144578313,neg,neg
3-hydroxy-DL-kynurenine-1109,3-hydroxy-DL-kynurenine-1109,0.386,0.9243036178765666,-0.7940179025977189,98.85057471264368,97.82608695652173,neg,neg
3-hydroxy-DL-kynurenine-1300,3-hydroxy-DL-kynurenine-1300,0.0012,0.016598639455782313,-1.7201609219515368,100.0,0.0,neg,pos
3-hydroxy-DL-kynurenine-2654,3-hydroxy-DL-kynurenine-2654,0.535,0.9243036178765666,-0.36831496327802904,98.83720930232558,100.0,neg,neg
3-hydroxy-DL-kynurenine-4681,3-hydroxy-DL-kynurenine-4681,0.5826,0.9243036178765666,0.28250907845274076,2.2988505747126435,0.0,pos,pos
3-hydroxy-DL-kynurenine-5276,3-hydroxy-DL-kynurenine-5276,0.6536,0.9268195368034854,-0.19886527111227392,0.0,0.0,pos,pos
3-hydroxy-DL-kynurenine-5641,3-hydroxy-DL-kynurenine-5641,0.574,0.9243036178765666,-0.2946791772772606,0.0,0.0,pos,pos
3-nitropropionic acid-6367,3-nitropropionic acid-6367,0.488,0.9243036178765666,-0.6313283823123045,97.61904761904762,100.0,neg,neg
3-nitropropionic acid-6372,3-nitropropionic acid-6372,0.5452,0.9243036178765666,0.34776456452973314,100.0,98.71794871794873,neg,neg
3-nitropropionic acid-6402,3-nitropropionic acid-6402,0.0012,0.016598639455782313,-1.7275119982689155,100.0,0.0,neg,pos
3-nitropropionic acid-6407,3-nitropropionic acid-6407,0.9484,0.992906757912746,-0.027390828898807396,98.83720930232558,98.82352941176471,neg,neg
4-hydroxyphenazone-1497,4-hydroxyphenazone-1497,0.0858,0.2550584795321637,1.147877468366326,0.0,98.71794871794873,pos,neg
4-hydroxyphenazone-1915,4-hydroxyphenazone-1915,0.9894,0.996407126360937,-0.0047090687953202925,100.0,98.83720930232558,neg,neg
4-hydroxyphenazone-1997,4-hydroxyphenazone-1997,0.7112,0.9358474394686094,0.15636613441634462,100.0,100.0,neg,neg
4-hydroxyphenazone-4095,4-hydroxyphenazone-4095,0.0416,0.14971091445427728,-1.2708773696553795,96.15384615384616,0.0,neg,pos
4-hydroxyphenazone-4175,4-hydroxyphenazone-4175,0.002,0.021441124780316345,1.6703198970178608,0.0,97.36842105263158,pos,neg
5109870-904,5109870-904,0.0002,0.005446428571428572,-2.027632458155004,98.80952380952381,0.0,neg,pos
5114445-901,5114445-901,0.7132,0.9358474394686094,-0.15550208094310008,100.0,100.0,neg,neg
5140203-908,5140203-908,0.2678,0.67032416906032,-0.9156306199129313,100.0,0.0,neg,pos
5149715-890,5149715-890,0.0208,0.09222462203023758,-1.374532988958023,100.0,0.0,neg,pos
5151277-903,5151277-903,0.6188,0.9243036178765666,-0.23372996351503716,100.0,98.7012987012987,neg,neg
5152487-896,5152487-896,0.0002,0.005446428571428572,-1.8858021898083432,100.0,0.0,neg,pos
5155877-6544,5155877-6544,0.0014,0.018247863247863247,-1.7025175960568175,98.82352941176471,0.0,neg,pos
5155877-6549,5155877-6549,0.5594,0.9243036178765666,-0.32210444995862186,100.0,100.0,neg,neg
5155877-6569,5155877-6569,0.1174,0.3288062442607897,-1.0983510184061853,100.0,98.78048780487805,neg,neg
5155877-6574,5155877-6574,0.4888,0.9243036178765666,-0.6293044519343629,100.0,98.76543209876543,neg,neg
5162773-892,5162773-892,0.9064,0.9888237397211298,0.04876144835102847,100.0,97.2972972972973,neg,neg
5182598-868,5182598-868,0.0042,0.03234848484848484,-1.5790827849097937,100.0,0.0,neg,pos
5182598-976,5182598-976,0.4066,0.9243036178765666,-0.769627206090135,98.85057471264368,97.72727272727273,neg,neg
5186223-885,5186223-885,0.5708,0.9243036178765666,-0.2981911533215079,100.0,100.0,neg,neg
5186324-900,5186324-900,0.5108,0.9243036178765666,-0.47943312545839334,100.0,100.0,neg,neg
5194442-6553,5194442-6553,0.5382,0.9243036178765666,-0.3592457235277672,98.85057471264368,97.6470588235294,neg,neg
5194442-6558,5194442-6558,0.553,0.9243036178765666,-0.33242728395042254,98.80952380952381,100.0,neg,neg
5194442-6594,5194442-6594,0.0006,0.011261538461538462,-1.7883545758026762,100.0,0.0,neg,pos
5194442-6599,5194442-6599,0.0038,0.03234848484848484,-1.6037018707094695,100.0,0.0,neg,pos
5211181-834,5211181-834,0.5042,0.9243036178765666,-0.5419049727844213,100.0,100.0,neg,neg
5211181-950,5211181-950,0.0166,0.07706240487062405,-1.3949128075852828,98.88888888888889,0.0,neg,pos
5213008-898,5213008-898,0.0964,0.2797526165556613,-1.128419714855763,100.0,0.0,neg,pos
5224221-839,5224221-839,0.498,0.9243036178765666,-0.5863674519784026,100.0,100.0,neg,neg
5224221-956,5224221-956,0.5064,0.9243036178765666,-0.5305760943021685,100.0,98.87640449438202,neg,neg
5230742-862,5230742-862,0.8822,0.9798652585579024,0.061071927801919834,100.0,100.0,neg,neg
5230742-970,5230742-970,0.0544,0.18074074074074073,-1.2261540019206796,100.0,0.0,neg,pos
5248896-838,5248896-838,0.6962,0.9354855758643471,0.16679923280308795,97.75280898876404,100.0,neg,neg
5248896-955,5248896-955,0.7592,0.9460970636215336,-0.12684377390159018,97.5,98.79518072289156,neg,neg
5252917-828,5252917-828,0.0002,0.005446428571428572,-1.9839858349225774,100.0,0.0,neg,pos
5252917-944,5252917-944,0.6936,0.9353513035793194,-0.16854687461304274,98.87640449438202,100.0,neg,neg
5253409-844,5253409-844,0.509,0.9243036178765666,-0.49907805318094456,100.0,98.63013698630137,neg,neg
5253409-961,5253409-961,0.4922,0.9243036178765666,-0.6149148483011874,98.83720930232558,100.0,neg,neg
5255229-833,5255229-833,0.002,0.021441124780316345,-1.6798883491158878,100.0,0.0,neg,pos
5255229-949,5255229-949,0.5234,0.9243036178765666,-0.4074809263280481,100.0,100.0,neg,neg
5279552-843,5279552-843,0.8196,0.9644532428355957,0.09442524602036151,100.0,100.0,neg,neg
5279552-960,5279552-960,0.7096,0.9358474394686094,-0.15750637318443417,100.0,100.0,neg,neg
5286656-889,5286656-889,0.0012,0.016598639455782313,-1.7110237673615072,100.0,0.0,neg,pos
5666823-609,5666823-609,0.0054,0.03794930875576037,-1.531177486140942,100.0,1.2987012987012987,neg,pos
5707885-6385,5707885-6385,0.0158,0.0748873348873349,-1.403504220320917,100.0,0.0,neg,pos
5707885-6390,5707885-6390,0.8536,0.9703615355944839,0.0752003023930623,100.0,98.78048780487805,neg,neg
5707885-6433,5707885-6433,0.0038,0.03234848484848484,-1.6017746535683148,97.67441860465115,0.0,neg,pos
5707885-6438,5707885-6438,0.527,0.9243036178765666,-0.39820617261394475,100.0,100.0,neg,neg
6-azathymine-2466,6-azathymine-2466,0.518,0.9243036178765666,0.4325324706339302,98.75,100.0,neg,neg
6-azathymine-2827,6-azathymine-2827,0.5346,0.9243036178765666,0.36939853327105415,100.0,100.0,neg,neg
6-azathymine-3987,6-azathymine-3987,0.0324,0.12682397959183672,-1.3104849333748194,98.85057471264368,0.0,neg,pos
6-azathymine-4106,6-azathymine-4106,0.5058,0.9243036178765666,-0.5323596375061987,100.0,98.78048780487805,neg,neg
6-benzylaminopurine-2313,6-benzylaminopurine-2313,0.0694,0.21787956767884717,-1.1875147863135065,98.79518072289156,0.0,neg,pos
6-benzylaminopurine-2351,6-benzylaminopurine-2351,0.026,0.10803814713896458,1.340739496420178,0.0,100.0,pos,neg
6-benzylaminopurine-3623,6-benzylaminopurine-3623,0.0082,0.04809615384615385,-1.4913843213976472,97.53086419753086,0.0,neg,pos
6-benzylaminopurine-3726,6-benzylaminopurine-3726,0.0146,0.07090764331210192,-1.4097651612602815,98.83720930232558,0.0,neg,pos
6-benzylaminopurine-4748,6-benzylaminopurine-4748,0.023,0.09838709677419355,-1.3573019190458404,100.0,1.3513513513513513,neg,pos
6-bromoindirubin-3'-oxime-6559,6-bromoindirubin-3'-oxime-6559,0.002,0.021441124780316345,-1.6842836710027909,100.0,0.0,neg,pos
6-bromoindirubin-3'-oxime-6585,6-bromoindirubin-3'-oxime-6585,0.6722,0.9297736532367586,0.18405167555258506,100.0,100.0,neg,neg
6-bromoindirubin-3'-oxime-6589,6-bromoindirubin-3'-oxime-6589,0.5276,0.9243036178765666,-0.39212301027570284,100.0,100.0,neg,neg
6-bromoindirubin-3'-oxime-7044,6-bromoindirubin-3'-oxime-7044,0.6594,0.9268195368034854,-0.1943768598925194,100.0,98.68421052631578,neg,neg
6-bromoindirubin-3'-oxime-7048,6-bromoindirubin-3'-oxime-7048,0.6854,0.9334538959589195,0.17391614874189365,100.0,98.68421052631578,neg,neg
6-bromoindirubin-3'-oxime-7101,6-bromoindirubin-3'-oxime-7101,0.0396,0.1450810810810811,-1.2805527231262068,100.0,0.0,neg,pos
6-bromoindirubin-3'-oxime-7106,6-bromoindirubin-3'-oxime-7106,0.9552,0.9930812468063361,0.023631407238267954,100.0,98.82352941176471,neg,neg
7-aminocephalosporanic acid-1322,7-aminocephalosporanic acid-1322,0.9158,0.9903354771423606,0.04423689508267914,98.86363636363636,100.0,neg,neg
7-aminocephalosporanic acid-3258,7-aminocephalosporanic acid-3258,0.5748,0.9243036178765666,-0.29411045366485555,100.0,98.59154929577466,neg,neg
7-aminocephalosporanic acid-4242,7-aminocephalosporanic acid-4242,0.8822,0.9798652585579024,0.06118934572111845,1.1494252873563218,0.0,pos,pos
7-aminocephalosporanic acid-4826,7-aminocephalosporanic acid-4826,0.8242,0.9644532428355957,-0.09177746681261567,98.80952380952381,100.0,neg,neg
8-azaguanine-1670,8-azaguanine-1670,0.004,0.03234848484848484,-1.5891870401808177,100.0,0.0,neg,pos
8-azaguanine-1791,8-azaguanine-1791,0.0002,0.005446428571428572,-1.883509434513477,98.9010989010989,0.0,neg,pos
8-azaguanine-1833,8-azaguanine-1833,0.0002,0.005446428571428572,-2.060504608851262,100.0,0.0,neg,pos
8-azaguanine-7444,8-azaguanine-7444,0.083,0.2494088669950739,1.1575055319064176,0.0,100.0,pos,neg
AG-012559-6884,AG-012559-6884,0.0222,0.09617897727272727,-1.361016590595229,100.0,0.0,neg,pos
AG-012559-6889,AG-012559-6889,0.744,0.9442021276595746,0.1371816074174157,98.76543209876543,98.79518072289156,neg,neg
AG-012559-6920,AG-012559-6920,0.9678,0.9937626092804304,-0.016223767172986236,98.79518072289156,98.9010989010989,neg,neg
AG-013608-5904,AG-013608-5904,0.0164,0.07648318042813455,-1.3993886280711436,100.0,1.2195121951219512,neg,pos
AG-013608-5909,AG-013608-5909,0.0082,0.04809615384615385,1.4822895301908083,0.0,98.7012987012987,pos,neg
