"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"75863",0.979632129924545,0.0923330023831519,0.551031866564369,56.8434106769057,59.5145259505942,0.198410432735532,"Clec4g","75863"
"75869",0.767130977430566,2.26641782822641e-05,0.1511937316432,47.6658284925543,51.6624420230799,0.000345050947335893,"Arl5b","75869"
"75870",-0.12581618607636,0.312041665381851,0.115488073112365,11.516926040725,11.3546564878909,0.465768892361517,"Tcam1","75870"
"75881",-0.182001658342871,0.0913965914445564,0.0906344053387545,4.25081645113616,3.62609485882033,0.196853344671528,"4930579K19Rik","75881"
"75894",0.00501907660384666,0.978088252027587,0.181114193507542,40.541920603507,44.5385341340326,0.986693921831091,"Adal","75894"
"75905",0.315592903772562,0.358071992113895,0.31712002932419,12.9763498151891,12.3516282228732,0.511247970148532,"Dipk2b","75905"
"75906",0.38563287805947,0.114561789792249,0.22798518045922,20.7765788495977,22.4714269219823,0.23161348648599,"Fam184a","75906"
"75939",0.159889806148942,0.556331151209645,0.267816577017205,55.9879464229211,59.3944290707085,0.680818486486195,"4930579G24Rik","75939"
"75956",0.202298447507382,0.144738548760865,0.134975398944805,27.6761178116499,31.7780053016093,0.272672086444618,"Srrm2","75956"
"75965",-0.534070034748086,0.023046856364274,0.222542767794065,53.7641792812988,57.8660667712583,0.0737717337343975,"Zdhhc20","75965"
"75986",0.48366336405468,0.0344121318650071,0.210321842585215,45.147417553132,47.6470575853007,0.0981223474314848,"Agmat","75986"
"76022",0.477271929319827,0.0105778519998625,0.167325173627111,20.3822525515411,23.0533678252296,0.0415359235213049,"Gon4l","76022"
"76025",-0.518774871571774,0.00155834067742109,0.148576671071653,36.1127153419712,40.2146028319306,0.00964460151106925,"Cant1","76025"
"76072",-0.0367800789904634,0.751667716214856,0.114361838516859,27.3608436168498,29.8604836490184,0.831561663386634,"Rnf183","76072"
"76088",-0.38157734552573,0.0925844739118853,0.21851960252602,75.2878976615016,79.0621872755661,0.198809324147023,"Dock8","76088"
"76100",-0.183798211699093,0.463168329039221,0.231468705553419,10.513672593187,9.34198633048925,0.603572810770121,"5830454E08Rik","76100"
"76113",0.211938222610135,0.0360238966784143,0.0935333785607538,25.485090563348,28.1562058370365,0.101722277858453,"Lpo","76113"
"76117",-0.360894359212193,0.37510574630256,0.396214039649643,16.1958418850605,18.6954819172292,0.526131190854787,"Arhgap15","76117"
