"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"215654",-0.344967080558145,0.00274143551256294,0.0873891148548251,9.67751625406826,10.5852715330504,0.0063333545508828,"Cdh12","215654"
"18504",-0.382547669528371,0.00204196284712167,0.092611238933267,7.15425840803803,8.06201368702017,0.00493998248960801,"Pax2","18504"
"216233",0.874467710250225,5.58753186047725e-06,0.100474679638119,9.13539430556757,10.0431495845497,3.88144219538664e-05,"Socs2","216233"
"213019",-0.349298788752041,0.027822302971175,0.135838304815917,19.5051451982767,20.4129004772589,0.0453988252769942,"Pdlim2","213019"
"21942",-0.30584032624555,0.00700028612283098,0.0904800244361942,18.7780408407124,19.6857961196945,0.0139208081607886,"Tnfrsf9","21942"
"15206",-1.12946985259455,0.11466804133676,0.653595173019715,49.8828987458719,50.790654024854,0.154685834095363,"Hes2","15206"
"320840",-0.179520826272365,0.0516200985152808,0.0812561490350043,9.07432526231412,9.98208054129625,0.0775775971352972,"Negr1","320840"
"224405",1.36142028441963,5.87148490983139e-05,0.205416672393721,24.4718461980774,25.3796014770596,0.000258024901588702,"Cyyr1","224405"
"217340",0.887342428808051,0.00526521661071805,0.249931315744539,15.8392612724765,16.7470165514586,0.0109928202564353,"Rnf157","217340"
"72774",-0.0047121799595662,0.976533194077871,0.156241375662158,23.1264899746062,24.0342452535884,0.980340814794783,"Neil1","72774"
"54483",-0.297337285428672,0.00406141229079325,0.0802098922132708,7.47944588040442,8.38720115938656,0.00884083062769363,"Mefv","54483"
"237934",-0.321135635888872,0.0908504090757977,0.171633523474313,17.6872769059699,18.595032184952,0.126438274896633,"Krt39","237934"
"68693",-0.343914868722705,0.00663464717058652,0.10079220700496,12.557980169445,13.4657354484271,0.0133159751267415,"Hnrnpul2","68693"
"77980",-0.422081431929019,0.000117821006366756,0.0693504809883312,3.47935178627399,4.38710706525613,0.000456679051263329,"Sbf1","77980"
"67087",0.271362128793747,0.155272945532238,0.176536153329449,24.2546045366778,25.16235981566,0.201130155628945,"Ctnnbip1","67087"
"73991",-0.175995911508694,0.568971732790347,0.298839816465862,34.4655508314507,35.3733061104328,0.618943450062567,"Atl1","73991"
"14239",-1.33233673668102,0.00446402221071433,0.365047073057574,39.3528341711264,40.2605894501085,0.00958125802977193,"Foxs1","14239"
"30940",0.580555588774848,0.00326555268613141,0.151189796452444,11.0817013315956,11.9894566105777,0.00736697484244523,"Usp25","30940"
"56690",-0.137729365985808,0.267449820579669,0.117278066849,10.6633968047359,11.571152083718,0.321678787281043,"Mlycd","56690"
"216963",-0.563579298255961,0.000482356919465425,0.111083125976862,13.9402251839866,14.8479804629687,0.00149093258811012,"Git1","216963"
"270096",-0.159266747285491,0.0630666446835102,0.0761827230682116,7.07896217777379,7.98671745675593,0.0921034838661788,"Mon1b","270096"
"16325",-0.0814019674629888,0.440571571362655,0.101356037801527,2.89588790659586,3.80364318557799,0.495111124169714,"Inhbc","16325"
"239530",0.335320244477806,0.0815230553325446,0.173138534956766,23.9635541358049,24.8713094147871,0.115058373288911,"Gpr20","239530"
"192897",-0.667712544351669,0.350739459551407,0.682138089491852,50.7018565561526,51.6096118351348,0.406114075211135,"Itgb4","192897"
"217837",0.0300706342291151,0.899492261904014,0.232118483619806,19.4453216206942,20.3530768996763,0.915608669355692,"Itpk1","217837"
"66246",0.14591484723118,0.237770463636115,0.116201793195085,16.5130534960773,17.4208087750595,0.290251223692185,"Osgep","66246"
"68708",-0.476824368663559,1.29858913374664e-05,0.0602738274460669,2.74979008798436,3.6575453669665,7.52597083691e-05,"Rabl2","68708"
"223604",-0.276539302345085,0.0265540393600067,0.10641751820665,8.86701141194831,9.77476669093045,0.0436057036633792,"Kcnk9","223604"
"106042",-0.18641433208282,0.528041240604888,0.285161944269979,33.0514459008302,33.9592011798124,0.580313055359164,"Prickle1","106042"
"100503041",-0.022541491464635,0.772404759516194,0.0758492914014999,6.02753043524494,6.93528571422708,0.804377796463465,"Pdzd7","100503041"
"242259",-0.0910167553240182,0.650639152616351,0.194975347336349,26.5562630169668,27.464018295949,0.694853445045492,"Slc44a5","242259"
"93761",0.69935007366923,4.43589090256764e-05,0.102033100311358,13.3108528039045,14.2186080828867,0.000205586808931333,"Smarca1","93761"
"246293",-0.492122300376895,0.000315817955609016,0.0916920911897544,10.3613318583057,11.2690871372879,0.00104475480613032,"Klhl8","246293"
"12915",-0.572756440191956,0.000342008343044961,0.107838846639694,13.7099063343911,14.6176616133733,0.00111704263405859,"Atf6b","12915"
"20132",-0.0408258934210189,0.49328643185827,0.0574138893753151,1.51114334422253,2.41889862320467,0.547086345148651,"Rrh","20132"
"26447",0.930836346119959,7.36692005263842e-07,0.0856393213211528,9.38180278874468,10.2895580677268,8.47642448419882e-06,"Poli","26447"
"69955",-0.239905824930455,0.00649420870464701,0.0700482859878029,8.13417437683122,9.04192965581336,0.0130759433502385,"Fars2","69955"
"69017",1.85467959505921,3.46527312246672e-05,0.262777163350393,31.4124030403686,32.3201583193507,0.000167465136002275,"Prrt2","69017"
"93715",-0.155287984874116,0.0540408528980112,0.0711600417709398,7.21003755886893,8.11779283785107,0.0806845602614231,"Pcdhga7","93715"
"18670",0.915822362747585,0.0062739147681825,0.265806901487681,32.1621990645042,33.0699543434864,0.0126978830255522,"Abcb4","18670"
"72022",0.114192353108344,0.176679324927584,0.0785523812387222,7.21436253727676,8.1221178162589,0.225765207069555,"Slc35f2","72022"
"67946",0.658545556943514,2.41291841428973e-05,0.0894229635508634,10.225882705048,11.1336379840302,0.000124124522132355,"Spata6","67946"
"11518",-0.174604045991039,0.00777075877443088,0.0526197859114765,0.407587322468217,1.31534260145035,0.0152331041518529,"Add1","11518"
"12273",-0.800063372324127,0.00104097935876983,0.175424471235663,24.6063380773924,25.5140933563746,0.00281935792759035,"C5ar1","12273"
"80861",-0.0470888559396047,0.846610283286276,0.237190396416776,29.6746541595771,30.5824094385592,0.869827732895842,"Dhx58","80861"
"77041",-0.142467520841488,0.105640524957922,0.0800939752780811,9.43637261084861,10.3441278898307,0.144300258778171,"Arsk","77041"
"338521",0.893128728087779,0.0285143923383834,0.349273376432934,38.2398892749896,39.1476445539717,0.0463531248907546,"Fa2h","338521"
"67065",-0.014471669618599,0.895635599320087,0.107554369172047,13.7535259893358,14.6612812683179,0.912220047754597,"Polr3d","67065"
"18230",0.12503928733307,0.119747139348673,0.0735026030797882,8.47174313763534,9.37949841661748,0.160827983713463,"Nxn","18230"
"320051",-0.305855856434877,0.241248056827519,0.245516837905036,33.5653820984448,34.4731373774269,0.294110692692909,"Exph5","320051"
"17084",-0.179123087850008,0.00425877571297024,0.0486981080709647,-1.17191208004172,-0.264156801059586,0.00920275801833087,"Ly86","17084"
"80986",0.214517082957629,0.00912954624405603,0.0665594561288938,4.82649446372778,5.73424974270992,0.0174258523599876,"Ckap2","80986"
"268481",-0.0832169595623457,0.585167205511297,0.14754264163252,21.7326814464718,22.6404367254539,0.634166967033154,"Krt222","268481"
"12469",0.335458624824746,3.79918250382144e-05,0.0480491612588155,-7.58642980895329,-6.67867452997115,0.000180148540277207,"Cct8","12469"
"22044",1.00822295958063,0.0574027153178199,0.469706350462744,33.1302534698568,34.0380087488389,0.0849388919125627,"Trh","22044"
"81003",-0.124686339769909,0.392994098367609,0.139673567121986,14.0701780064243,14.9779332854064,0.447798642593826,"Trim23","81003"
"246696",-0.471926284046037,0.000622398726598331,0.0962962810967977,12.8601453390682,13.7679006180503,0.00184283019098762,"Slc25a28","246696"
"13522",0.174435801824243,0.427521808222825,0.210922216301411,27.7686340743377,28.6763893533199,0.48232718639795,"Adam28","13522"
"17687",0.108552995900369,0.234568680694344,0.0858154769591723,10.1900601601428,11.0978154391249,0.286921621862151,"Msh5","17687"
"14897",-0.262775629329975,0.000189859607668154,0.0458458507126398,-3.15302837619567,-2.24527309721354,0.000678526613228688,"Trip12","14897"
"70829",-0.313156120734821,3.972448896908e-06,0.0346375014087205,-9.47332583655385,-8.56557055757171,2.94369896518578e-05,"Ccdc93","70829"
"11777",-0.349299778437288,0.00139592957936262,0.079904805994518,9.47073312438428,10.3784884033664,0.00359025373854772,"Ap3s1","11777"
"218343",-0.310599816200238,6.12348852769012e-05,0.0471027835099754,-2.23804644793812,-1.33029116895598,0.000267124494136907,"Ttc37","218343"
"67074",-0.28899909425721,0.00096475086372912,0.0626851649667369,3.00140026605052,3.90915554503266,0.00264546798141538,"Mon2","67074"
"235416",-0.249175572164534,0.0202202568211038,0.090366547684971,10.5638692174612,11.4716244964434,0.0344336233875847,"Lman1l","235416"
"56297",0.112680263650963,0.599782251299596,0.207952381956778,18.070215140299,18.9779704192811,0.647396755238284,"Arl6","56297"
"16596",-0.0315750975744831,0.680117046445508,0.074363925727905,6.40216632061311,7.30992159959525,0.721348746047205,"Klf1","16596"
"12368",0.0837813599636003,0.315464346981248,0.0792783617988303,9.89472448728759,10.8024797662697,0.370660652764354,"Casp6","12368"
"14158",-0.430622366770201,0.000133338128631839,0.0718535412847447,6.96913068472552,7.87688596370766,0.00050707878522121,"Fer","14158"
"15983",-0.416092396011678,1.7786762547799e-05,0.054534836189062,2.00564108568561,2.91339636466774,9.69538799959078e-05,"Ifrd2","15983"
"268591",0.206863010139233,0.0666183576152146,0.10052018953309,13.312483605748,14.2202388847301,0.0964177425549231,"Serpina5","268591"
"100504156",-0.129781708502303,0.0501410175426896,0.0582901483254304,2.581244347943,3.48899962692514,0.0756267933574601,"Fam181a","100504156"
"14085",-0.437310999165206,0.00735280476641769,0.13050122075241,18.0935070388463,19.0012623178285,0.0145481181292381,"Fah","14085"
"17355",0.444795043486406,0.0106022393885577,0.141886166523377,15.2582773732163,16.1660326521984,0.0198204385664972,"Aff1","17355"
"234724",-0.238705331680899,0.092354447801437,0.128263234164843,7.84207871378263,8.74983399276477,0.128280667222818,"Tat","234724"
"217166",-0.592835168577494,0.00985099948452747,0.186536961944987,24.7800408532168,25.6877961321989,0.0186028315796297,"Nr1d1","217166"
"216616",-1.52058224334744,1.16350714210052e-05,0.189813687174298,24.6532004672295,25.5609557462116,6.89500486119413e-05,"Efemp1","216616"
"381921",-0.375293989585184,0.257898893979086,0.312817002720434,18.7358379066436,19.6435931856257,0.311678269853283,"Taok2","381921"
