"","coef_T","pval_T","se_T","FDR.coef_T","coef_C","pval_C","se_C","FDR.coef_C"
"12122",-0.651066074689913,0.00811145822087235,0.213498111699879,0.0479794356819584,-0.759862632468582,0.18499557537036,0.382014315824304,0.579662660501503
"12125",0.797510939518419,0.0310532320220575,0.335183175481615,0.117093605577443,1.85091051417709,0.202674390501066,0.990712243496793,0.590182744332792
"12142",1.76141553149666,0.0026906939625449,0.490908931030967,0.0236581875143857,1.31698516444218,0.20491165668363,0.710357130471333,0.591089624296512
"12144",1.12270101936869,0.00122590769791776,0.282614539049599,0.0139088011367242,-1.1870262508029,0.302705517475663,0.862815354237236,0.636423406640388
"12151",-0.608482209149027,0.0258338936336129,0.246027594361117,0.104149843272364,1.19503893041848,0.19850771603129,0.630481879662881,0.58638009930369
"12153",-0.51625957457929,0.150718244664821,0.3409081559468,0.320702194143188,1.07698706326981,0.231251269473103,0.633557753936972,0.602912800600107
"12156",0.724437491097537,0.0426885167082317,0.327119439407223,0.143945880149514,0.79079508145052,0.410983686858608,0.767181476704171,0.693024998280306
"12159",-0.806490032341639,0.217589850751424,0.62662739890697,0.400767029722469,0.635144927766361,0.483751876922029,0.745067844013116,0.735007355893028
"12161",-0.0999269068970592,0.703690268038559,0.257395515530009,0.807756758548518,2.41818185954631,0.223065662615569,1.38561219300053,0.598252905265296
"12162",1.82449863211146,0.00341633564825111,0.525535984161018,0.0276353853924746,0.936281156069876,0.250693563216861,0.585108436643548,0.61458025813687
"12167",-1.59045978576925,0.0191457223802333,0.606031074445221,0.0854408524360609,0.167755655220737,0.732675702208988,0.427586034774396,0.875215072523372
"12168",-0.360236573579113,0.000720817181124464,0.0850704901017786,0.00969185005887476,1.36530245611099,0.336479792464917,1.08856221117425,0.656196622082559
"12173",-0.274914237519729,0.473240515901143,0.373659191256776,0.635778658921878,-0.0409494143564799,0.910700478515933,0.32295722465582,0.963812034292865
"12175",-0.810473428882269,6.58612668799083e-08,0.08277092421164,2.14396086450474e-05,-0.385468225519027,0.272642497132259,0.257166002745528,0.626912684812672
"12176",2.3563645565057,0.0009422657385555,0.574430799572172,0.0116153268348295,1.24928409915567,0.383367726386101,1.1278032975765,0.680714100090019
"12181",-0.775191332202216,0.0419028296414056,0.348509460551626,0.14242013299651,-1.78461231988782,0.0134438519025543,0.209035170790834,0.538427619969019
"12183",-0.264060300148225,0.36759380507914,0.284238535748489,0.550245791174837,-0.868498629286505,0.416553118659411,0.854849695638667,0.696450834199936
"12189",0.869603212438876,0.0120377553327287,0.304562087699851,0.0625286388595229,-1.11050431380026,0.222684456473104,0.635528632324924,0.59789898789246
"12190",0.53824213687982,0.0545700490085452,0.258147114923505,0.169392404773466,-0.204931486572033,0.777522168234809,0.635014782900157,0.896766669929051
"12192",0.730993907483247,0.165224340468116,0.501070285921686,0.338570759291435,3.22217970388901,0.116874937533098,1.21035516442892,0.545765688119405
"12193",-0.879871846382914,0.00624605563102627,0.276914554703519,0.0406047882355813,-0.200261594229098,0.692536893433057,0.438253950017957,0.852698267030356
"12212",0.331738784178097,0.228344514665012,0.264133495122635,0.412851958676079,0.882401422683218,0.59859680869707,1.42370211591563,0.800939756354005
"12215",0.084475810087778,0.488827878669029,0.119044592826183,0.648520319528548,0.0157026637668197,0.970124408623461,0.371490678935438,0.988544492331502
"12224",0.934107446348917,0.0602428226158002,0.459671334502704,0.180342836656421,-1.10343393130534,0.0685532646142121,0.304809676889508,0.538427619969019
"12226",0.0586616589886498,0.881158305683436,0.385754464680493,0.92686680569007,1.1187688103028,0.0398093044660464,0.230149118525623,0.538427619969019
"12227",0.0741060268005975,0.882024314328264,0.490922008907162,0.927451789201972,-0.252671169892017,0.770992063086961,0.759438231400253,0.89375664004013
"12231",0.415437619699717,0.23484740647262,0.335649738048991,0.41949891983634,-0.129069743325772,0.743314674348275,0.343643419905091,0.879897456095828
"12234",0.251943523490019,0.334696577707586,0.252766174419735,0.519602733844763,0.447676335549581,0.204234457967289,0.240909172583105,0.591089624296512
"12235",0.704966107352046,0.00616615504682206,0.221429566415612,0.0403108630728047,-1.80563034000199,0.339570283243994,1.45165136327088,0.656377482723239
"12236",0.797069261865735,0.000299363830725529,0.170511022445718,0.00547945777737258,-2.55425626927606,0.24897338013512,1.58787741438803,0.61399095790224
"12257",-0.957706224722046,0.00230829014532499,0.261465375901689,0.0214604670669079,-0.535031413809966,0.436664666722266,0.554877851772056,0.708440019022657
"12258",3.45462779161029,0.00012572444048116,0.674787285307083,0.00310986157322406,7.29951863566596,0.071260857502433,2.0603819821008,0.538427619969019
"12263",0.617193776918687,0.00833457957818789,0.203277705524664,0.048670298391867,3.83677121943257,0.00323396971456129,0.218720374636129,0.538427619969019
"12267",-1.57341231716625,0.0082098489095811,0.51695681607736,0.048290322399981,-0.404056755069897,0.341439359761789,0.326478113339466,0.656540354951428
"12282",-0.433614181925974,0.0157406166364038,0.159286200154371,0.0745909841557258,-0.356117814603764,0.346307029598131,0.291516392383978,0.657664564623408
"12287",-0.318201487496376,0.242160547568975,0.261321138513302,0.426992712166111,-0.0701846599202682,0.735151605902713,0.18069142798275,0.876146362081901
"12288",-0.895485520920671,0.164420298732654,0.612577258713375,0.337571510081814,-0.114703074302314,0.772442503127605,0.347074666597376,0.89397085494118
"12291",-0.179585829946456,0.712354315920643,0.477923629746191,0.814142533813382,1.79861435307841,0.214275616089556,1.00125896243111,0.594799555007217
"12293",-2.05594276896028,3.05163772716024e-05,0.349942270983375,0.00121134638161679,0.830214556116187,0.637917407413019,1.51130335852339,0.823674342759154
"12295",0.514243166114326,0.0358485287106322,0.223060916767631,0.128220179769266,-0.000296963392375846,0.998972701226742,0.204404719616457,0.999360921538391
"12296",-0.421404302986002,0.0483303777741494,0.196057314604625,0.156322621150188,1.0240635859508,0.452268964231618,1.10609063394756,0.717030396624024
"12297",0.16913057325831,0.673580484671052,0.393676012486617,0.786834123261439,0.541150454032465,0.155854402861593,0.243020444279869,0.564448585914089
"12301",0.311540131775953,0.16363781134059,0.212694203294206,0.336980851343324,-0.318318695675081,0.764547717952825,0.929093733424676,0.890916301040338
"12304",-0.378604403524347,0.00679126228888505,0.120709159450244,0.0428107975338319,0.187590378725722,0.502020839074191,0.230992644972999,0.745246358759759
"12305",-0.80153843884162,0.0415268565643053,0.359593751740198,0.141686358285745,-0.332200897398086,0.186597072642667,0.167988534634706,0.580682224258079
"12306",-0.562913365486098,0.15182215165113,0.372793156701896,0.322111737059588,-1.14404554790751,0.0847949366047796,0.356207044398469,0.538427619969019
"12316",0.645618735865546,0.0064140887772517,0.20402313034699,0.0413380010988681,-0.731067679220178,0.639354521568513,1.33692011117755,0.824207932521354
"12317",-0.357440111372822,0.066335078486444,0.180511536060151,0.191678789254612,0.215378426432066,0.281879236744896,0.147586999880517,0.628834993781476
"12319",0.0206312119621946,0.963695163130363,0.445760978352799,0.976786673092785,-1.3138237713502,0.456935967711257,1.43645069639997,0.72009959501303
"12321",-0.501359939055823,0.0155973936010112,0.183864906482574,0.0742098733812963,0.260765088210938,0.212449682152006,0.144282386908836,0.594471911222448
"12322",-0.383633627044344,0.00463652659652164,0.115453352877855,0.0335845210633815,-0.0345140752557081,0.925311739791671,0.325847346931469,0.969202206748905
"12325",-0.861362342693083,0.00522884595454306,0.263881129814961,0.0361110838666924,-0.332687365528037,0.283618198119497,0.229113543652002,0.629591161781937
"12326",-0.859889778701794,0.0376753745671083,0.377201915119849,0.132568064988661,0.296061199551685,0.633644241119677,0.531701781815366,0.821225654983057
"12328",-0.23741754146051,0.0505614463609445,0.111697532088296,0.160647992524742,0.0115516418401368,0.940501233933797,0.137041047836674,0.976678600502378
"12330",-0.247435903612982,0.0403153738168905,0.110243438910702,0.138722772595337,0.114033515306112,0.886093443496585,0.70328755652185,0.951304248564775
"12331",-0.585088935391492,0.000836915989852442,0.140624905354458,0.0107598348695376,-1.51142917417688,0.0297968113727169,0.266901189962206,0.538427619969019
"12332",-0.816941308121395,0.000164558559864602,0.164036925938922,0.00367555051996084,-1.50942357046094,0.102441424751671,0.52428656574985,0.540167912405883
"12333",-0.322022254665262,0.191302551307482,0.235309352793705,0.371011726720095,-0.63443265777515,0.218217263953791,0.357813220849719,0.596775951108205
"12334",-1.17699709867424,0.000157405282206123,0.235251115263825,0.00357446137817091,-1.678903408427,0.0326416390395583,0.310993305150152,0.538427619969019
"12336",0.0940416362441673,0.657335333847902,0.207496656044974,0.775003357750903,-0.0643844466264724,0.748165985088229,0.174954023208344,0.882506499242487
"12337",1.92225676274959,0.000234622254509956,0.400603709274757,0.00471291548824361,0.835374717563799,0.144982356775243,0.358280237060187,0.56272245341333
"12338",0.714532313140816,0.346282996353846,0.733129775695339,0.530461028903979,5.02018616438774,0.0887082803424791,1.60395791800127,0.538427619969019
"12339",-0.260279055433841,0.00993252963520055,0.0882288639909771,0.0551745753492116,0.981657166565708,0.170995566851833,0.468260792022016,0.575418800492703
"12340",-0.169257483775678,0.321098540398025,0.164082597099952,0.507309930010182,0.164978287599593,0.576069314473341,0.249229092407569,0.790499578438158
"12343",-0.333241631820316,0.0443143400226087,0.151816905002695,0.147449874828831,0.292148228327965,0.642649166398693,0.539916364532317,0.825954354045497
"12345",-0.527276279293892,0.00222147150004357,0.143221201634117,0.0208559102874228,-1.09886945759006,0.13689789653636,0.454658846117149,0.556792846488699
"12348",0.761054664438229,0.0437614818086738,0.34568206926703,0.146215002807177,1.05603490894552,0.156620998869609,0.475743437260536,0.564448585914089
"12349",3.95940356122788,1.54933956102305e-05,0.633283039679789,0.000765881465390057,0.673525823059511,0.410776215433452,0.653061613470868,0.692874579522911
"12350",0.261443376018533,0.547842905791606,0.42518754550277,0.693082178136055,2.94238908400932,0.500015052509971,3.60382059555614,0.744100314336073
"12351",3.37464123724691,0.0105847078969918,1.15620137047589,0.0575706448266099,-0.100011045310336,0.485723776510546,0.117932568082612,0.735796156353293
"12359",0.219727044265814,0.233422147200326,0.176960159649102,0.417842396274268,0.60958926009249,0.310661369298591,0.452993191549645,0.64034134663385
"12361",-0.194578508281852,0.574627252320731,0.339123485025282,0.714999320776564,1.52142044221266,0.0214830797800358,0.22666479124176,0.538427619969019
"12364",-0.235003230053588,0.759834729925927,0.754836494791006,0.847501433505367,5.01005944713256,0.00860874839334242,0.467876361511396,0.538427619969019
"12366",0.162915230202244,0.527384528138824,0.251785464797054,0.676928507041555,-0.241859491299373,0.827618894632248,0.977255402158853,0.923691115700599
"12368",-0.0369981855819965,0.893470272522409,0.271635690755507,0.935077629503804,1.18640792603758,0.136332681943923,0.489617283001178,0.556069045883667
"12369",-0.333119576119988,0.26039183194759,0.284802490421552,0.446109188906202,-0.0292492531215692,0.902463555351754,0.211036304681984,0.958881063431699
"12370",-1.07067121488803,0.000287456578879741,0.22803754874593,0.00535244335008714,-0.458162697898819,0.566794594763386,0.674027989801004,0.786536702489611
"12371",0.317878919582555,0.0555564945175099,0.153159932156119,0.17110823443886,0.00568629710793183,0.98469633512538,0.26270494080689,0.994578322524272
"12380",-0.784151541856347,0.00617344721925002,0.246346362235944,0.040325463830675,0.661817155674664,0.325328772317578,0.511984543484119,0.648971903327811
"12385",0.114363967699016,0.55294073438345,0.188414274784436,0.697291488164517,-0.830460396845346,0.149603658679424,0.363317262770763,0.563953621482208
"12388",0.0194459315088653,0.94028106884611,0.255256038000003,0.963656087883991,-0.618201797688088,0.137648560297917,0.25665375888989,0.556792846488699
"12389",-2.17539231589163,0.000237032215360522,0.4538506166029,0.0047358973336051,-1.57546287153934,0.29624166729213,1.12459641039753,0.633302650195564
"12390",-1.60782849024068,0.00340105005407141,0.462834111065917,0.0275564234213203,-0.185171227846646,0.91868267243623,1.60485113905488,0.966815527418482
"12393",-1.51457721774313,2.22774320523184e-05,0.250392798043809,0.000986336599594511,-0.356753497657387,0.198340106907954,0.188106915577251,0.58638009930369
"12394",-0.732404008641835,0.205101748857435,0.552886365482354,0.387055191885438,1.59801891847676,0.0343986239704515,0.30428973463625,0.538427619969019
"12395",-0.662918172308579,0.0122461599994112,0.232866510020195,0.0631770028174767,1.4831148770564,0.0834361678593812,0.457547194011162,0.538427619969019
"12396",0.468245596157408,0.00255190089763546,0.129568095350984,0.0230055403211534,0.573705249036322,0.112058952239696,0.210139253824859,0.542811605123897
"12398",-0.334930708934627,0.320075422303086,0.325691789531596,0.506375635052035,0.213630005381975,0.319214837382367,0.162530476733664,0.645450803615646
"12400",-0.438471762982222,0.0394651186784466,0.194397117658299,0.137074293234661,0.736465691922319,0.300236891325995,0.531633949152141,0.63490108143217
"12406",-0.880985538885623,0.00553090088348315,0.269005010393835,0.0373847930087287,0.293737024809651,0.537309088740646,0.397961537490861,0.767933969995368
"12408",0.658582835965825,0.0101360227061097,0.224002960028491,0.0558694584887409,0.619373933029173,0.277877233396738,0.419551642591022,0.627742165862839
"12411",1.12528986823044,8.07538378739944e-05,0.210273630174749,0.00234320432476085,-1.25146063280371,0.438365549951229,1.30363602849039,0.7097690518958
"12412",0.603771153179635,0.000705696109512815,0.142228494031134,0.00954688699109149,-0.0491469471234775,0.919868190124274,0.432292573360231,0.966925552960304
"12416",0.438660034739724,0.181122273958634,0.312769655307782,0.358663496446717,-0.460312156364189,0.630196030974247,0.817773287732901,0.820042006506533
"12418",-0.435388470236635,0.196778861547084,0.322313667786081,0.377780072232471,0.281516638428738,0.651594800695371,0.53555423394124,0.830436378836717
"12419",0.139319213204068,0.372601676369076,0.151586896481321,0.555046177347768,-0.403869977710901,0.625512169857636,0.707094069935465,0.817189475374649
"12421",-0.84069068519497,0.000637179636927882,0.195701133485433,0.0089380929817415,0.857139746709397,0.604605358793626,1.4079602019379,0.80477501243128
"12442",0.87096382306781,2.19133530518667e-05,0.143771691783302,0.000975992048872574,-2.11884883081804,0.345813477493986,1.73219419683459,0.657664564623408
"12443",-0.978080443538771,3.339799046645e-06,0.136803974783043,0.000301084895982184,-1.75960234429007,0.248548912236823,1.09245550315522,0.61399095790224
"12444",-1.37546754741061,2.89422946922458e-09,0.111315045618256,3.93746763699507e-06,-0.289449448914512,0.641008931483332,0.532125936038807,0.825070329251468
"12445",-0.480697670482627,0.0234863927936731,0.190639134215362,0.0980744878748335,-0.0515526069217683,0.856638330511624,0.251647806895119,0.938422104284429
"12447",-0.227590542973057,0.497161367233779,0.327066776748089,0.65505098432074,-2.10956134587854,0.0251418110054177,0.34095883889391,0.538427619969019
"12448",-1.0164347404042,0.00490729480747661,0.308462284694105,0.0348132421061489,-1.69956136259033,0.340413557095335,1.36947306219237,0.656377482723239
"12449",0.419503781847256,0.0259502705297093,0.169774678879544,0.104450187863663,-2.42811609755162,0.125624995933854,0.952846600519445,0.551239608782942
"12450",-1.1285750752997,0.0140142358960229,0.405965362507045,0.0692155248131958,-0.170781277543785,0.925086015911376,1.6074603902612,0.969202206748905
"12452",0.324005703708552,0.460230020821646,0.427482231413435,0.624758913424885,1.45442624696646,0.0805433918645205,0.439794277232697,0.538427619969019
"12453",0.581020326086062,0.0896694210381361,0.320232020724401,0.23284797602563,0.247993291117195,0.65054549767153,0.470167120701867,0.82993522286146
"12454",0.293716148882927,0.0132785988748618,0.104647699027156,0.0666826282423847,-0.644607507066001,0.0588435501780141,0.163680989345062,0.538427619969019
"12455",0.134214404845551,0.651038669841669,0.290801527262054,0.770790640362387,0.566867315533822,0.201073719807194,0.301747757620709,0.588597616162876
"12457",0.195814505231696,0.327003190081478,0.19325235603429,0.512633850782455,-2.26610873767512,0.268451519668015,1.49338882163743,0.625069210270909
"12460",-0.355468672883142,0.0445762892752179,0.162171375713093,0.148076397115125,-0.196281371793808,0.692723517397488,0.42983171247304,0.852782809197102
"12462",0.0847069975992425,0.738237954079333,0.248808083310629,0.833031683746018,-1.56751703325173,0.0651772117005892,0.421052708886653,0.538427619969019
"12464",0.167024817584287,0.194993871860804,0.123125430643475,0.375702977619928,-0.97239341479659,0.169066403249165,0.460389749906952,0.574464924265624
"12466",-0.141782751972151,0.388841949107393,0.159423105837166,0.567638624958025,-1.33241925929618,0.163460132836199,0.617085532515415,0.570931312599202
"12468",0.0622442292225039,0.663147009472059,0.140085348441051,0.779878286005705,-1.65884113076452,0.00737267534243089,0.143228408723864,0.538427619969019
"12469",-0.167519956603111,0.280105536891759,0.149499720389673,0.46679057456405,-1.31885977351377,0.147591056890483,0.572050122054077,0.563775946615642
"12476",-0.335622718786029,0.0944117284988185,0.187972558171718,0.240202570041622,-1.25220206163056,0.0287153300936898,0.216892463337467,0.538427619969019
"12479",0.177702336174778,0.601767503531468,0.333331562725796,0.734120053016094,2.10111443186508,0.138749736404529,0.876645099920728,0.557958408335909
"12484",0.343936382005644,0.268375080627332,0.299222375274613,0.454376409275713,-3.01590288075023,0.0504010126734133,0.703970382778412,0.538427619969019
"12488",0.606234656834155,5.28824183769311e-06,0.0881931666600244,0.000401718472594302,0.856582358354314,0.501431631716342,1.05310954922764,0.744871179139106
"12490",1.1659268710494,0.319626493916323,1.13267797956717,0.506066812634431,5.09639013037169,0.226167157071091,2.94965773574407,0.599973090432746
"12492",0.942368990441998,0.00124699575187939,0.237721359794736,0.0140206626664143,1.34523616377338,0.080650289926923,0.407082857891111,0.538427619969019
"12497",-0.00887306071432205,0.958177307303152,0.166398395557899,0.973662212520653,-0.0235467433005276,0.961485781922403,0.431988736039406,0.985463350303498
"12499",-0.467680120411027,0.0572205923070777,0.227061556505928,0.174083711972135,1.15169868092528,0.284211650675048,0.794496598355903,0.629767721011343
"12505",-1.4113221313732,0.00128875016842194,0.35747749383418,0.0143498112131208,-1.84299650872703,0.13404069184426,0.752629859964376,0.554381282709447
"12509",1.31135292647713,0.128692493089372,0.815556647156689,0.29150346975124,-0.601402784409105,0.730666725801951,1.52057527152147,0.874213465339316
"12514",0.849018553030644,0.0136453343713595,0.3039579488756,0.067886445767086,0.437313986062577,0.702047959220475,0.990705828988621,0.857821813011909
"12517",-0.786803549648606,0.0675598495622416,0.3993460532209,0.193870210680526,-0.246560065401758,0.721667122773708,0.601635797769493,0.868974405413655
"12519",-1.63370390482707,0.0125632547635399,0.576439203023506,0.0642986003886372,-0.916624739163491,0.683109897707095,1.93993847991067,0.84717160784381
"12520",-0.385735318035868,0.015600685710495,0.141467068799388,0.0742098733812963,-0.0718851940987508,0.847373778391753,0.329137265706478,0.93431637500423
"12521",0.243352020668806,0.692276920296244,0.60310930492132,0.800401399897749,0.712655206621503,0.0683443099073914,0.196528284869019,0.538427619969019
"12527",0.711748416109195,0.121471753438492,0.433575212044161,0.282172856023243,-0.346269201879624,0.572724513041819,0.518104876074721,0.788525811123702
"12530",0.105443019364894,0.657704023786183,0.233257281871821,0.775247378383761,-1.55886809800809,0.0412408199483379,0.326767611995899,0.538427619969019
"12531",0.440894516128196,0.0205755409217807,0.170346422988291,0.0894399800412951,-0.987215809222564,0.499833006865575,1.20854922427394,0.744100314336073
"12532",0.788185371953908,0.00145187655651126,0.202642230317533,0.0154658006427777,-2.33560975766146,0.219758736687235,1.32394174243855,0.597251369757541
"12537",-0.133909641078928,0.416124925404142,0.160126629053707,0.5886482189879,-0.385914174535361,0.215847326725672,0.215955589817667,0.595272866397505
"12539",-0.242841216931709,0.1675992631182,0.167457256763,0.341198036316117,-1.2752374384657,0.0340741432967262,0.241617454585345,0.538427619969019
"12540",-0.146532117484138,0.304319643457829,0.137765896665559,0.491801455930737,-0.0364525361523228,0.883109590801885,0.219001179583879,0.950174413918675
"12545",0.292398744846802,0.257184744964825,0.248236052977229,0.443381241598472,-0.207967875230876,0.688827782997172,0.44912335515438,0.850229755321348
"12549",-1.69945679980459,0.00122922846046533,0.427942889858873,0.0139353436290268,-0.377033116753882,0.370858647180783,0.329381996162409,0.6740656430577
"12550",4.93632002270946,2.53828980710165e-05,0.825956596631054,0.00107607668451207,0.129123211180752,0.857044554949184,0.632127914190312,0.938667845896726
"12552",-1.06727830550043,0.176737578212592,0.752862658805912,0.352603367277889,2.09103953192781,0.0853076178025053,0.653304418345785,0.538427619969019
"12554",-0.652985622905532,0.117338635458797,0.392979464440018,0.276444061656312,0.0161741566688985,0.957697671649466,0.270117950280124,0.983940442108401
"12558",-2.11469666772212,0.0024389195372397,0.581602400484365,0.0223505394211832,-1.29768283662575,0.146932375261548,0.561273433681468,0.563775946615642
"12560",-0.436704141798758,0.29179341167492,0.39968065388376,0.478646103881967,-0.173775175472354,0.857530455831192,0.853685284937762,0.938918773115162
"12562",2.15188767909641,0.022164325886587,0.843624418035743,0.0945522054996506,0.198823576950356,0.410052015812005,0.192419949893044,0.692676573829703
"12563",-0.765470780122412,0.210463219787321,0.585085463776888,0.392821944886598,0.782632662316708,0.524023301847871,1.02252121911485,0.75926779722956
"12566",0.583443324740136,6.36892358086264e-06,0.0862550649608352,0.000447469208392533,-1.00588461044077,0.2322746314821,0.593656956724181,0.603341701899088
"12568",-0.167266063107445,0.0821368722374857,0.0897750262400672,0.220480411306542,-0.000826131140871507,0.998407499357543,0.366820694164565,0.999360921538391
"12569",-0.456656370164772,0.222210074850421,0.358573900297372,0.405949572722658,-0.153993004835246,0.572435912788671,0.230221573917981,0.788525811123702
"12571",-0.444305370827212,0.142980232017688,0.287422135261826,0.310185127334042,-0.200392175621761,0.746428236023253,0.540547049514394,0.881282937331454
"12572",-0.0655549381382967,0.677722095663529,0.154464236589029,0.790176826512854,0.369537619300383,0.285954186260297,0.2561987601642,0.630049781100231
"12576",1.04650840284096,0.0929487195291706,0.583253695093722,0.237895944544901,1.29129323619719,0.300888945130129,0.933851256422275,0.635004889273638
"12577",2.10263162527447,0.0101286410719901,0.715078253931661,0.0558664091594394,4.26186044341523,0.144442953093582,1.82356223095425,0.56272245341333
"12578",0.899161338902668,0.0126032997576757,0.317438152233838,0.0644374379479387,2.16458457903076,0.0181317184006253,0.295503893793353,0.538427619969019
"12579",-0.959977829223876,0.000400735322474334,0.212032573046376,0.00649026417838572,1.30125240028063,0.0708685400859592,0.366165173317867,0.538427619969019
"12580",-0.705646028763568,0.270755111594327,0.617095814678371,0.456827541114951,0.489860455102084,0.679860964722541,1.0250348743917,0.84529189028617
"12581",0.15468110352009,0.5994846973645,0.28787614309397,0.732409869871806,-0.295504494687025,0.634396565908183,0.53196313722609,0.821673220861315
"12583",-0.133834717800178,0.822768665029208,0.587141504658184,0.889097251937101,3.78544218046365,0.0410159424701954,0.791192260561985,0.538427619969019
"12585",-1.14536953212739,0.000391505817184643,0.252327821992475,0.00639160749322205,-0.637090857357845,0.439115395294013,0.664947849371698,0.710083556622559
"12589",0.334684117535054,0.0720266330575292,0.172929778648186,0.202299892490953,1.18503369875863,0.223373583379196,0.679700371349269,0.598252905265296
"12593",0.320543569696049,0.137096594966079,0.204073011506437,0.302558699847717,0.0617644943931984,0.891185835967018,0.398980787386551,0.953657228121768
"12606",-1.0386111296304,0.0254194975582727,0.418552181184897,0.103090184541884,1.15591099692719,0.441204705161871,1.21302923478674,0.710941200471127
"12608",-0.425306571759473,0.343101645271226,0.434424894008991,0.527307324108482,1.31287196608892,0.1578253262097,0.594372833858299,0.564789792824695
"12609",0.271311582932422,0.683230008548772,0.651125661923819,0.793584063794813,2.55241257040866,0.180042433416262,1.25997685447219,0.577578575210572
"12611",-0.177511000844939,0.496571074731772,0.254743052300762,0.654730055802728,0.982405692192072,0.19820011458132,0.517744042803585,0.58638009930369
"12614",1.1875104736975,0.00192978746956598,0.316644562872325,0.0188384014886203,-0.347104276415611,0.24910886912288,0.215869933769974,0.61399095790224
"12615",0.591056439504719,1.39837728328704e-05,0.0936670728819557,0.000724107821605211,-2.3270614449766,0.29214109834931,1.64198232460167,0.631049925874711
"12616",-0.634198654419315,0.00125166278192689,0.160056595279158,0.0140373731673719,0.255012523051146,0.453925636410587,0.276631904697738,0.718364828572119
"12617",0.266629583218629,0.0356147994713041,0.115485306547188,0.127727046526924,0.510959247461615,0.568100916878403,0.754497724303505,0.787006788652775
"12626",0.306010583379583,0.0042374772318725,0.0908928091800646,0.0316064185543289,0.869056540121379,0.349035462002976,0.716604206311714,0.660286717212678
"12628",2.65805063890101,0.00174552235935901,0.699605405797425,0.017626006820383,5.79842329010449,0.00443475424585039,0.38742972279432,0.538427619969019
"12631",-0.370538484918836,0.00115739822304323,0.0926157657854974,0.0133439633342387,-1.11761945138495,0.0596761640014979,0.285982242749969,0.538427619969019
"12632",-0.59541998170252,0.000238216999700876,0.124287958763506,0.00474689400868657,-0.794216909198889,0.338776499692391,0.637157093299474,0.656377482723239
"12633",-0.95022899937665,6.60323118556402e-09,0.0816859542416566,6.58782364613104e-06,0.658829415728969,0.429498462660935,0.670658069364899,0.704936891043843
"12642",-0.41465720007503,0.591772578604916,0.756711468070252,0.726964097752633,1.83197456739479,0.333529456978882,1.44907012303565,0.654711447915761
"12649",0.521011893545143,0.134302210248609,0.329155268698201,0.298859862657314,-0.812507337299433,0.494043661720638,0.979463167725965,0.741358519663828
"12663",-0.435014322244904,0.232452404789233,0.349582403206113,0.417050344597895,-0.137241123134502,0.958341864007593,2.32751381566147,0.984219781577176
"12667",0.282529174920191,0.220152772001072,0.220809136258953,0.403748312867163,0.946763669702065,0.0418800506751669,0.200092103079687,0.538427619969019
"12675",-0.398646152465711,0.00547517474510255,0.122972838274785,0.0372051343101889,-0.000913607499184429,0.999022346409693,0.66078389696236,0.999360921538391
"12695",1.7962928851444,8.58295569743606e-05,0.33768759947372,0.00244795323692787,-0.496457578529445,0.0593530276983204,0.126658748758609,0.538427619969019
"12696",0.465904726844474,0.104918698297493,0.269965788834967,0.257184000003602,0.276699208091801,0.316575527167237,0.208995954448384,0.644316536122005
"12700",0.0221793752727278,0.947903796673172,0.333817955854998,0.967294941507945,-0.0489146078493266,0.854023287469209,0.234402776813812,0.937498525918606
"12702",1.2392848612187,0.0646315411634775,0.621435135401617,0.188319901384626,2.69512085614936,0.146333831576754,1.16268832257161,0.563775946615642
"12704",0.662932806997013,0.0142775964726654,0.23926219264198,0.0700543357086036,-2.0818197238623,0.186721439908849,1.05321771377057,0.580682224258079
"12705",2.25682671205658,0.00177076695427988,0.595102271577008,0.0177533289956785,-0.00981925172589376,0.982769034317252,0.402892605355745,0.993994266005627
"12709",0.353806163329925,0.671244105633738,0.817284443932683,0.785453752506755,-1.32294961900021,0.116413144379879,0.495761613535495,0.545765688119405
"12722",-1.84231140525555,0.0110886479864956,0.636200548058603,0.0594346766181617,2.26383594346366,0.096317375726561,0.758514024236403,0.538714581449935
"12724",0.365235717389173,0.0115101332420231,0.126932771498434,0.0608224378414111,-0.302297724782485,0.276080848284582,0.203707210601911,0.626912684812672
"12725",1.34815101185832,4.50392734609621e-08,0.13375600051855,1.79948273731963e-05,-0.0273574242811831,0.900668622473233,0.193785187824217,0.958043202866928
"12727",-0.71013615579954,0.00261132268601799,0.197113836480799,0.0232970758109725,0.776136901592578,0.277478247702583,0.525132911177651,0.627604057064208
"12728",-1.48524749550719,0.00572118621643406,0.461216075546934,0.0382562786992564,-0.627705647084459,0.25385948945012,0.396056105942601,0.617392413919476
"12729",0.155033358602234,0.286508347910974,0.140283220722557,0.473192520305454,-0.815279527357213,0.183908981815229,0.408247201306873,0.579497304327739
"12739",3.40272409830913,0.0025230208570716,0.940122691103381,0.0228538498018261,0.133062402411671,0.681068412203423,0.279607831495017,0.846199072549644
"12740",4.82768617099483,4.08104878209513e-05,0.844500287763168,0.00148235182097218,-1.15037131101677,0.446238522535034,1.22313954715495,0.714934343594667
"12747",0.64579374933533,0.0261094120857329,0.261684019380265,0.104801365477504,1.32077569042681,0.020054833308816,0.189910249180805,0.538427619969019
"12751",-0.435854280611622,0.0164891599847781,0.161482506690696,0.0768963163515748,0.660037251242374,0.356037596723416,0.554481176937686,0.664192695561073
